fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,9687,5376,32,32,nan,nan,nan,nan,-1.0635665510516645e-05,0.0,0.0,0.007782101167315175,128.5,0.5,0.0
1,time_ridge,real,9687,5376,32,32,0.004639079846583627,0.004120182362385094,-0.0028384378843633214,-0.004525956464931369,-3.386048611497827e-05,0.004650297619047619,0.018601190476190476,0.024253493100621852,129.0,0.49887882236227826,-0.001912760420585358
1,ridge_last,real,9687,5376,32,32,0.0021426431699183013,0.0003628977792686783,0.026550681395284364,0.0248667374253273,-0.02873467415070241,0.005580357142857143,0.021763392857142856,0.0262047086741681,123.0,0.5135445845004669,0.026061675345335565
1,ridge_context_mean,real,9687,5376,32,32,0.004786294663063018,0.0034443450858816504,0.004266457520634233,-0.0008539225382264704,-0.6466050521581719,0.005022321428571429,0.020833333333333332,0.024675731264482376,130.0,0.4996834150326797,0.0016979304116751476
1,longctx_lowrank_transformer,real,9687,5376,32,32,0.002662915407199762,-0.00035688982461579144,0.03290979437661096,0.03475847281515598,-0.07429656287125352,0.005022321428571429,0.021763392857142856,0.026544684366169323,121.0,0.5201046043417367,0.034895993311633934
1,longctx_lowrank_transformer,shifted_null,9687,5376,32,32,0.004002624315035064,2.7129543013870716e-05,0.03358359785189199,0.037689391523599625,-0.07062364069683147,0.004650297619047619,0.021577380952380952,0.025893645785610094,120.5,0.5199853378851541,0.03210077499378926
2,train_mean,real,9751,5374,32,32,nan,nan,nan,nan,-5.9521063467515845e-05,0.0,0.0,0.0077849860140302915,128.5,0.5,0.0
2,time_ridge,real,9751,5374,32,32,0.004335191905738611,0.0037028708029538393,0.005543436278710608,0.009399107191711664,-0.00011727027609298446,0.0033494603647190174,0.018422032005954596,0.023295466512529003,127.0,0.5055856009113951,0.0054645811024956635
2,ridge_last,real,9751,5374,32,32,0.010996094204529072,0.00828272826038301,0.02882220766355618,0.030553335323929787,-0.018328156357043213,0.0031633792333457386,0.01786378861183476,0.023988324263588868,124.0,0.513827906204957,0.025356355744303435
2,ridge_context_mean,real,9751,5374,32,32,0.004806638036825461,0.005852644331753254,0.007053067769280598,0.011361315380781889,-0.6798316715450532,0.004838109415705247,0.02232973576479345,0.025404701494599752,125.5,0.5056061617010564,0.007379974689540971
2,longctx_lowrank_transformer,real,9751,5374,32,32,0.010893883631069912,0.012744595762342215,0.027194247748885597,0.030577249825000763,-0.07669902613171553,0.0035355414960922963,0.018422032005954596,0.02401456375564941,122.0,0.516241336512187,0.026153283846969307
2,longctx_lowrank_transformer,shifted_null,9751,5374,32,32,-0.0029839099752280163,-0.003973202547058463,-0.0008132670909979619,-0.005897878669202328,-0.10758684874555913,0.00446594715295869,0.022143654633420173,0.025081621103806004,130.0,0.49853350531885143,-0.0030654100429992454
3,train_mean,real,9470,5376,32,32,nan,nan,nan,nan,-4.063920594243875e-05,0.0,0.0,0.007782101167315175,128.5,0.5,0.0
3,time_ridge,real,9470,5376,32,32,0.004127872653953091,0.004515681182965636,0.01061813056105079,0.013521857094019651,-2.7431464011185014e-05,0.005022321428571429,0.01804315476190476,0.024314119132120116,125.0,0.5067927170868347,0.011099791564325326
3,ridge_last,real,9470,5376,32,32,0.0011926993684028275,-0.0023533422499895096,0.025156527123529247,0.015208178199827671,-0.017653264669331037,0.005022321428571429,0.021763392857142856,0.02603678618940369,126.0,0.5101781337535014,0.02317366506628429
3,ridge_context_mean,real,9470,5376,32,32,0.003623243881520466,0.004874265752732754,0.001266007309817767,0.0035548111191019416,-0.7517115201582654,0.005208333333333333,0.019903273809523808,0.025119130103479798,129.0,0.4985520249766573,2.825061368942699e-06
3,longctx_lowrank_transformer,real,9470,5376,32,32,0.007356180208262231,0.005297912284731865,0.02754785878704795,0.020669030025601387,-0.06559804520000867,0.004836309523809524,0.023995535714285716,0.025873277055346335,124.0,0.5145884395424838,0.026011995037785625
3,longctx_lowrank_transformer,shifted_null,9470,5376,32,32,-0.003087240005697822,-0.0029267201898619533,0.014130145707689562,0.01424649590626359,-0.09671358869384772,0.003162202380952381,0.021205357142857144,0.024104895478066973,126.0,0.5039558531746032,0.011164694159509578
