variant,method,latent_corr_mean,row_corr_mean,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_rank_percentile_mean,diag_minus_offdiag,latent_corr_mean_null,row_corr_mean_null,r2_null,retrieval_top1_null,retrieval_top5_null,retrieval_mrr_null,retrieval_rank_percentile_mean_null,diag_minus_offdiag_null,latent_corr_mean_delta,row_corr_mean_delta,r2_delta,retrieval_top1_delta,retrieval_top5_delta,retrieval_mrr_delta,retrieval_rank_percentile_mean_delta,diag_minus_offdiag_delta
block_b24_gap4_y64,ridge,-0.015390983626948134,-0.009757696989986967,-0.013297419434613801,0.0123505705587863,0.06261338076398074,0.0593952549826234,0.5062155417759128,0.0041095422837924,0.004404487200190467,-0.0033122355479465004,-0.012793541092611,0.011482256174999666,0.055013717690252865,0.056323824344816635,0.49340320682377464,-0.010714851352610898,-0.019795470827138603,-0.006445461442040466,-0.0005038783420028004,0.0008683143837866347,0.007599663073727871,0.0030714306378067657,0.012812334952138127,0.014824393636403298
block_b24_gap4_y64,pls,-0.005494876676796833,-3.259139452976642e-05,-0.023711936738730066,0.010791686310677602,0.056042629884600494,0.05713829906357543,0.5009179359641978,0.004785067009424234,0.0025498074285223668,-0.006809277525195667,-0.0295988303382968,0.011137923081917966,0.05380621036210046,0.055627696374327164,0.4922128019439027,-0.009489965553088633,-0.0080446841053192,0.0067766861306659005,0.005886893599566734,-0.00034623677124036474,0.0022364195225000327,0.0015106026892482693,0.008705134020295047,0.014275032562512866
block_b24_gap4_y64,cca_shared,-0.011605843527528666,-0.010973281934022333,-1.1160757247232211,0.0109640939462477,0.05587717736820353,0.05706233525374433,0.5032135734078566,0.0035629307560292663,0.004546618078469033,0.0006544328090526667,-1.0545511340694256,0.009598546364854634,0.05813658198133557,0.0557694137981532,0.4979960813906114,-0.0018179956872631997,-0.0161524616059977,-0.011627714743075,-0.06152459065379556,0.0013655475813930656,-0.0022594046131320378,0.0012929214555911298,0.00521749201724514,0.005380926443292466
block_b24_gap4_y16,ridge,-0.018283206271007633,-0.0060628996658334995,-0.010609437521225432,0.009936844341029467,0.05881518963932083,0.057196711738538235,0.5061985228050095,0.0071045212356532,-0.0010886774204360665,-0.005735888697301167,-0.012302214879186667,0.0083999171538095,0.05809728147636476,0.054315212119852,0.4935529710579236,-0.014306496374322833,-0.017194528850571565,-0.00032701096853233243,0.0016927773579612348,0.0015369271872199674,0.0007179081629560685,0.002881499618686237,0.012645551747085926,0.021411017609976032
block_b24_gap4_y16,pls,-0.011444365843393166,-0.003077760187416633,-0.018886390343804467,0.008746153925049833,0.05383973615896911,0.0554974359037129,0.5041460102658529,0.005505698302478933,-0.0033040424847664723,-0.005000733310935834,-0.0239350851714632,0.011136653963145499,0.052102561539711066,0.05524260444627066,0.49347652370071843,-0.0106183921232105,-0.008140323358626694,0.0019229731235192006,0.005048694827658733,-0.0023905000380956658,0.0017371746192580417,0.00025483145744224084,0.0106694865651345,0.016124090425689432
block_b24_gap4_y16,cca_shared,-0.0188013308361405,-0.013997736841692233,-1.0359036867169442,0.010103128151991133,0.051933237993370567,0.05552658830121917,0.501602419314921,0.0021110314634264545,-0.005404160542335934,-0.006394194248427333,-0.9945746294424258,0.0114710809093768,0.053976320849154935,0.05579541371091316,0.4916835784040295,-0.0104566319668537,-0.013397170293804564,-0.0076035425932649,-0.04132905727451841,-0.0013679527573856667,-0.0020430828557843686,-0.0002688254096939874,0.009918840910891513,0.012567663430280155
block_b12_gap4_y16,ridge,-0.036181014744215596,-0.026187791238350102,-0.016120079796819998,0.011274426095376567,0.057715688944544034,0.05697135039449653,0.4968201652375696,-0.0024230340771082006,0.007152009197549575,0.0058773525254361,-0.009074009057465067,0.011274861942133568,0.05396041930347507,0.05615947153284583,0.49934662830510174,-0.0023457439061397665,-0.04333302394176517,-0.032065143763786205,-0.007046070739354931,-4.3584675700134023e-07,0.0037552696410689673,0.0008118788616506972,-0.0025264630675321254,-7.729017096843411e-05
block_b12_gap4_y16,pls,-0.022712717198373828,-0.016665589466632564,-0.030100512667934867,0.011959605163245268,0.05618133402128007,0.05735806257183693,0.5018233161673861,0.002760804849011867,0.0037911561048531335,0.005231712073921167,-0.02118372030451553,0.011949341095365601,0.051737907571445065,0.0564155779210779,0.4993130688520799,-0.0019044157228870994,-0.02650387330322696,-0.02189730154055373,-0.008916792363419336,1.0264067879666577e-05,0.004443426449835003,0.0009424846507590304,0.002510247315306191,0.004665220571898966
block_b12_gap4_y16,cca_shared,-0.033205237113482604,-0.027702902412187768,-1.0816409134225238,0.011786991203548867,0.055843562106589105,0.05707281577038137,0.49906351785634545,-0.0002669939417617338,0.002338419440396433,-0.0010802128987193003,-0.9855313637341333,0.011607380390824268,0.05788014488374416,0.05732679349748796,0.49700029234595294,-0.0034701999811560004,-0.03554365655387904,-0.026622689513468467,-0.09610954968839047,0.0001796108127245996,-0.0020365827771550576,-0.00025397772710659267,0.002063225510392508,0.0032032060393942666
