fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,calib_frac,n_calib_seq
2,train_mean,calib0,12742,2861,32,16,-1.42829252698544e-09,-5.8756879361965275e-09,-0.009657995338315399,-0.010974402539432049,-2.6156881927086317e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,-2.458815641172483e-19,affective,0.0,0
2,time_residual_eeg_ridge,calib0_time_resid,12742,2861,32,16,0.007251560004078783,0.014758935198187828,0.02991569082644978,0.04195408895611763,-0.2452280690182984,0.0013981125480601187,0.016078294302691365,0.017240970118214426,194.0,0.5187809759731732,0.023205732742254747,affective,0.0,0
2,time_residual_shifted_null,calib0_time_resid,12742,2861,32,16,-0.003673416587844258,-0.010492116212844849,-0.010332842663792047,-0.004772738553583622,-0.2095074719028931,0.002446696959105208,0.01223348479552604,0.01553660645273571,204.0,0.4986286388628901,-0.005393644905761907,affective,0.0,0
2,time_residual_mean,calib0_time_resid,12742,2861,32,16,1.3866608820785457e-09,2.502497986611729e-09,-0.015505579899274386,-0.029207883402705193,-1.3646272691847372e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,1.169389486037937e-18,affective,0.0,0
3,real_eeg_ridge,calib0,12736,2863,32,16,0.006433345462028228,0.009829471353441477,0.01837075108564171,0.01784362643957138,-0.35321968285204575,0.0017464198393293748,0.015717778553964373,0.018138494433250663,193.0,0.5185968030243883,0.026705816399984362,affective,0.0,0
3,shifted_null_ridge,calib0,12736,2863,32,16,9.421511276741512e-05,-0.001608443504665047,0.0015094948621789449,-0.006395270116627216,-0.2115854416069094,0.0013971358714634998,0.010129235068110374,0.014579889889244526,203.0,0.5038780793490991,0.003534765908606331,affective,0.0,0
3,time_only_ridge,calib0,12736,2863,32,16,-0.00023098541078070411,0.00030196002626325935,-0.008091868897715786,-0.0015483433380723,-0.00021443018222844223,0.0027942717429269995,0.010478519035976248,0.015359422839259354,201.0,0.5020066706389157,0.0004063846346831044,affective,0.0,0
3,train_mean,calib0,12736,2863,32,16,3.5954609289845507e-09,2.305095891941278e-09,-0.008351668734153557,-0.00945244263857603,-5.714825250580091e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-3.717264591378872e-19,affective,0.0,0
3,time_residual_eeg_ridge,calib0_time_resid,12736,2863,32,16,0.006430399816963472,0.009656342677772045,0.020439786552175862,0.025283653289079666,-0.3520575586035144,0.0017464198393293748,0.016416346489696122,0.018416292503923654,193.0,0.5194905590598098,0.02847099948192777,affective,0.0,0
3,time_residual_shifted_null,calib0_time_resid,12736,2863,32,16,0.005047537986229145,0.005042824661359191,-0.0013699139601461153,0.002762554446235299,-0.23601325313550925,0.0031435557107928748,0.013622074746769124,0.016782876265378766,205.0,0.5015692095909268,-0.004496197483239059,affective,0.0,0
3,time_residual_mean,calib0_time_resid,12736,2863,32,16,6.328447987868913e-10,3.108190593792415e-09,-0.016278667109176578,-0.03553605079650879,-5.092582529231393e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,4.956352788505163e-19,affective,0.0,0
1,real_eeg_ridge,calib0.1,13373,2863,32,16,0.011739435063191195,0.00955922994762659,0.014074485396426022,0.018923938274383545,-0.40492497922490633,0.0013971358714634998,0.010478519035976248,0.01544071580217418,197.0,0.5123139720435852,0.01703504490097393,affective,0.1,637
1,shifted_null_ridge,calib0.1,13373,2863,32,16,0.0041187932462207755,0.008982385508716106,0.010913218148030734,0.010006305761635303,-0.22295580023350148,0.00209570380719525,0.012923506811037374,0.016319200013675223,199.0,0.5098938108250636,0.010332969030771551,affective,0.1,637
1,time_only_ridge,calib0.1,13373,2863,32,16,0.00014527482835546834,0.0014546982129104435,0.008486108354577871,0.008262855932116508,-1.2982405076300552e-05,0.0017464198393293748,0.012224938875305624,0.01532580385168487,202.0,0.5020854307493169,0.0030039606905841185,affective,0.1,637
1,train_mean,calib0.1,13373,2863,32,16,-1.2735699746264417e-09,-7.629180620583043e-10,-0.010581689559841515,-0.006394688040018082,-7.464882918917226e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-1.734723475976807e-18,affective,0.1,637
1,time_residual_eeg_ridge,calib0.1_time_resid,13373,2863,32,16,0.011774469108786434,0.009558620862662792,0.013823327137276216,0.018072525039315224,-0.40408003026437456,0.0013971358714634998,0.010827803003842123,0.015665788072998038,196.0,0.5124449535315349,0.017146504769261595,affective,0.1,637
1,time_residual_shifted_null,calib0.1_time_resid,13373,2863,32,16,-0.0011544913959369296,0.001755691395374015,0.00030025367420853107,-0.003923633601516485,-0.24784668819827016,0.0038421236465246244,0.014669926650366748,0.017256053694090584,205.0,0.5006437782937135,-0.001179146421119152,affective,0.1,637
1,time_residual_mean,calib0.1_time_resid,13373,2863,32,16,6.820696341058862e-10,6.567651839040067e-10,0.0012174999313352554,0.0009998772293329239,-6.101688402093686e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-6.195440985631454e-20,affective,0.1,637
2,real_eeg_ridge,calib0.1,13377,2861,32,16,0.01034584821354656,0.016719255596399307,0.024763072493902125,0.03685734048485756,-0.1571019743010993,0.004194337644180357,0.0129325410695561,0.018602039413185938,196.0,0.5156494213710747,0.019628594519412648,affective,0.1,635
2,shifted_null_ridge,calib0.1,13377,2861,32,16,-0.0060745570065137144,-0.005438837688416243,-0.00806780073986385,-0.009173283353447914,-0.1674700650193197,0.0020971688220901784,0.01083537224746592,0.015444575219438955,205.0,0.5026495375597237,0.0010512622589178694,affective,0.1,635
2,time_only_ridge,calib0.1,13377,2861,32,16,-0.0005401488306233659,-0.0013881013146601617,-0.01847601028297649,-0.015623201616108418,-5.2142567177781984e-05,0.002446696959105208,0.008738203425375743,0.015251920748906243,202.0,0.49894749508717656,-0.002807491592037115,affective,0.1,635
2,train_mean,calib0.1,13377,2861,32,16,1.4502300067901915e-09,-6.638291027982746e-10,0.008619820301285731,0.018311919644474983,-4.811438602203566e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,2.2613359597554807e-18,affective,0.1,635
2,time_residual_eeg_ridge,calib0.1_time_resid,13377,2861,32,16,0.010345822569433949,0.016037078574299812,0.02514662232453692,0.03442619740962982,-0.1561820104058309,0.003844809507165327,0.0129325410695561,0.01842358962986594,196.0,0.5160463858915548,0.01993079465178787,affective,0.1,635
2,time_residual_shifted_null,calib0.1_time_resid,13377,2861,32,16,-0.0021182426644372754,0.0007843485800549388,0.026509695139428996,0.03305957838892937,-0.10794273425119738,0.0031457532331352674,0.013981125480601188,0.01753411130207473,197.0,0.5134695147689902,0.017277319186871004,affective,0.1,635
2,time_residual_mean,calib0.1_time_resid,13377,2861,32,16,3.0570140308050497e-09,2.0533278966006208e-09,0.005523383438635346,0.012088987044990063,-1.4545472446503283e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,6.195440985631454e-19,affective,0.1,635
3,real_eeg_ridge,calib0.1,13373,2863,32,16,0.011512134125950979,0.012779353186488152,0.03191912038903192,0.032874226570129395,-0.13948665567008,0.001047851903597625,0.015717778553964373,0.017770164081304985,191.0,0.5295487388109278,0.038178351817763835,affective,0.1,637
3,shifted_null_ridge,calib0.1,13373,2863,32,16,-0.005305497087647382,-0.007425457937642932,-0.0050946106509441105,-0.001450842246413231,-0.13815247321155444,0.001047851903597625,0.012224938875305624,0.015033845186013367,205.0,0.4980027463308062,-0.005701351908990885,affective,0.1,637
3,time_only_ridge,calib0.1,13373,2863,32,16,-6.9121626438573e-05,0.00061416657990776,0.0006559996039661443,0.0024811034090816975,-0.0002254801352001845,0.0024449877750611247,0.013971358714634998,0.016282992383657626,201.0,0.5020340654599249,0.0026461388078848655,affective,0.1,637
3,train_mean,calib0.1,13373,2863,32,16,1.1093168605924575e-09,2.8749657099425008e-09,-0.0035795794471824714,-0.006714448798447847,-5.37730403737946e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-5.575896887068309e-19,affective,0.1,637
3,time_residual_eeg_ridge,calib0.1_time_resid,13373,2863,32,16,0.011526956093803165,0.012800103053450584,0.034671251162162846,0.03694738820195198,-0.13938437938050607,0.001047851903597625,0.01606706252183025,0.01790901189371804,190.0,0.5309082068035038,0.03978591686399292,affective,0.1,637
3,time_residual_shifted_null,calib0.1_time_resid,13373,2863,32,16,0.007255887122482818,0.006257905624806881,0.011072510101269403,0.008532525971531868,-0.12232057737075408,0.0038421236465246244,0.014320642682500873,0.01739678668780211,198.0,0.5115383561737653,0.01315760626322222,affective,0.1,637
3,time_residual_mean,calib0.1_time_resid,13373,2863,32,16,8.758705612639991e-10,2.857357350727341e-09,0.017215664607817614,0.030794508755207062,-5.07065778343474e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,9.912705577010326e-19,affective,0.1,637
1,real_eeg_ridge,calib0.2,14010,2863,32,16,0.01959763720515184,0.014741237740963697,0.01754032922356067,0.02758379466831684,-0.3767968377967681,0.001047851903597625,0.009779951100244499,0.015388567187115348,193.0,0.5149224726565442,0.022323103478327617,affective,0.2,1274
1,shifted_null_ridge,calib0.2,14010,2863,32,16,0.0029156075452192454,-0.00038592625060118735,-0.0002676864977778169,-0.0057854377664625645,-0.35036239360959875,0.0038421236465246244,0.011875654907439748,0.01704939289635613,209.0,0.49923037674727594,-0.0016333067891773302,affective,0.2,1274
1,time_only_ridge,calib0.2,14010,2863,32,16,0.0002910101529423059,0.0007315637194551528,0.010686315910969907,0.007031884044408798,-1.2720975552271696e-05,0.00209570380719525,0.011526370939573873,0.015494417796443363,204.0,0.4999803099723997,0.00237465353103684,affective,0.2,1274
1,train_mean,calib0.2,14010,2863,32,16,3.100365193334068e-10,1.010764916209439e-09,-0.00023175547134881083,0.0144656328484416,-6.874466586426209e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5000000000000001,-1.053224967557347e-18,affective,0.2,1274
1,time_residual_eeg_ridge,calib0.2_time_resid,14010,2863,32,16,0.019602303713327274,0.014496403280645609,0.019229543545922333,0.029531259089708328,-0.3768362091540556,0.0006985679357317499,0.010478519035976248,0.015337403511122871,192.0,0.5157896899591131,0.022967981941376697,affective,0.2,1274
1,time_residual_shifted_null,calib0.2_time_resid,14010,2863,32,16,-0.0074470071886025835,-0.008805268909782171,-0.01466662937245042,-0.011194643564522266,-0.208325270344623,0.0024449877750611247,0.011526370939573873,0.015505678626718183,210.0,0.487476286358064,-0.013966966348534598,affective,0.2,1274
1,time_residual_mean,calib0.2_time_resid,14010,2863,32,16,3.0261218568009934e-09,1.4926203606435706e-09,-0.002057161146757434,0.0017476393841207027,-6.039210667552197e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,2.168404344971009e-19,affective,0.2,1274
2,real_eeg_ridge,calib0.2,14014,2861,32,16,0.015065950530697592,0.020938810892403126,0.025662154723155743,0.0343264676630497,-0.109618359967949,0.002446696959105208,0.016078294302691365,0.018869652362557623,194.0,0.5198622537397367,0.024414482038244895,affective,0.2,1272
2,shifted_null_ridge,calib0.2,14014,2861,32,16,-0.005453905316244345,-0.000995102571323514,-0.005313182748509593,-0.0028535565361380577,-0.12012684865818501,0.0013981125480601187,0.01223348479552604,0.014896557209772288,208.0,0.4903792236802156,-0.015426949346093706,affective,0.2,1272
2,time_only_ridge,calib0.2,14014,2861,32,16,-0.0007002148222454707,-0.0007534034084528685,-0.013477926023365654,-0.021530305966734886,-6.234355974421568e-05,0.0017476406850751485,0.008039147151345682,0.014880086868718917,205.0,0.49839744742164005,-0.0014750932681146555,affective,0.2,1272
2,train_mean,calib0.2,14014,2861,32,16,1.4792063566090467e-09,1.3625120476312702e-10,-0.006284972222674734,-0.004694669507443905,-2.879098673691516e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.49999999999999994,6.814985084194599e-19,affective,0.2,1272
2,time_residual_eeg_ridge,calib0.2_time_resid,14014,2861,32,16,0.015103825848200358,0.0214071087539196,0.026152167480992094,0.03419223055243492,-0.10946186943551184,0.0020971688220901784,0.016427822439706398,0.01852236370628508,194.0,0.5204387025453434,0.024866953189555823,affective,0.2,1272
2,time_residual_shifted_null,calib0.2_time_resid,14014,2861,32,16,0.004723057923683882,0.004980538273230195,0.028704975405384466,0.028439834713935852,-0.06638376446686656,0.0020971688220901784,0.013981125480601188,0.016788431532679268,195.0,0.5157793317763413,0.028498381474013155,affective,0.2,1272
2,time_residual_mean,calib0.2_time_resid,14014,2861,32,16,-2.9301658956347255e-09,-4.990898361256768e-09,0.0038034212565616673,0.008460567332804203,-1.4394616678625738e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,1.053224967557347e-18,affective,0.2,1272
3,real_eeg_ridge,calib0.2,14010,2863,32,16,0.01818318034565891,0.01656351052224636,0.04251927866746552,0.03245963156223297,-0.11385234049462478,0.0041914076143905,0.020258470136220747,0.021509330927069265,190.0,0.5325039551272832,0.045915544272515214,affective,0.2,1274
3,shifted_null_ridge,calib0.2,14010,2863,32,16,-0.00044941017040400766,-0.00044679176062345505,-0.005204555588553019,-0.018838023766875267,-0.10705382960408372,0.0017464198393293748,0.011177086971707998,0.014986893041704521,211.0,0.49455527932444376,-0.007203159754262435,affective,0.2,1274
3,time_only_ridge,calib0.2,14010,2863,32,16,-0.0003088741229930747,-0.000512024162162561,-0.0011706258722195566,0.003890699939802289,-0.00021048172176962865,0.0027942717429269995,0.011526370939573873,0.015961251978726047,200.0,0.5008903316827954,0.0011616194223530842,affective,0.2,1274
3,train_mean,calib0.2,14010,2863,32,16,-3.423507588529162e-09,-3.2974756258852267e-09,-0.005455769237387641,0.0005404739640653133,-5.60310138975062e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,3.097720492815727e-19,affective,0.2,1274
3,time_residual_eeg_ridge,calib0.2_time_resid,14010,2863,32,16,0.01822761986477417,0.016639485955238342,0.045160135723066305,0.038150228559970856,-0.11365104107995871,0.0045406915822563745,0.020258470136220747,0.021831385928734934,189.0,0.5340568990432358,0.048161493449195514,affective,0.2,1274
3,time_residual_shifted_null,calib0.2_time_resid,14010,2863,32,16,0.0035207823930250015,0.005727584240958095,-0.00403023373519159,-0.003091104794293642,-0.12177411350648648,0.001047851903597625,0.008732099196646874,0.015034019743368111,206.0,0.4961694335435886,-0.004230258306518409,affective,0.2,1274
3,time_residual_mean,calib0.2_time_resid,14010,2863,32,16,-7.315744121605405e-10,-6.26020735250421e-10,-0.023901103915839574,-0.048839423805475235,-5.114824771501603e-06,0.0024449877750611247,0.012224938875305624,0.01611772870987176,205.0,0.4999991439118434,9.912705577010326e-19,affective,0.2,1274
1,real_eeg_ridge,calib0.3,14647,2863,32,16,0.027176178044101107,0.021486898884177208,0.029811029997333028,0.04994397982954979,-0.2115898046229081,0.00209570380719525,0.015019210618232623,0.01799338757074906,185.0,0.5295487388109278,0.03404669654373037,affective,0.3,1911
1,shifted_null_ridge,calib0.3,14647,2863,32,16,0.006883335916427313,0.004708152962848544,0.0037742739823551125,-0.003485260996967554,-0.12765876665773956,0.0038421236465246244,0.013622074746769124,0.01786821418090579,206.0,0.5008449590104991,0.001783269279759126,affective,0.3,1911
1,time_only_ridge,calib0.3,14647,2863,32,16,1.158675968326861e-05,0.000999966956442222,0.009364070171264881,0.011276431381702423,-1.1185589381401684e-05,0.0024449877750611247,0.010827803003842123,0.015869394269115572,205.0,0.5014005602240896,0.0032885328044701474,affective,0.3,1911
1,train_mean,calib0.3,14647,2863,32,16,2.461521490910894e-09,3.074958065951705e-09,-0.007947929856069397,-0.016199002042412758,-7.030941896912779e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-1.146156582341819e-18,affective,0.3,1911
1,time_residual_eeg_ridge,calib0.3_time_resid,14647,2863,32,16,0.027215336120207212,0.021511291153728962,0.03012366137113428,0.048576127737760544,-0.21095642551855476,0.00209570380719525,0.015368494586098498,0.01792911793757876,185.0,0.5299168567182374,0.03414965434611713,affective,0.3,1911
1,time_residual_shifted_null,calib0.3_time_resid,14647,2863,32,16,0.0009840323514254123,0.002153377397917211,0.006546918183031812,0.01640879362821579,-0.22711012161420374,0.0027942717429269995,0.012574222843171499,0.016522438961121322,203.0,0.5019904049639415,0.0009085391520012089,affective,0.3,1911
1,time_residual_mean,calib0.3_time_resid,14647,2863,32,16,-9.488924923584108e-11,3.0514399895764655e-09,-0.0032599676985354893,-0.003951152786612511,-5.944310629946159e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-1.2390881971262907e-19,affective,0.3,1911
2,real_eeg_ridge,calib0.3,14650,2861,32,16,0.02196629369427683,0.02964879758656025,0.03501024319344268,0.043794166296720505,-0.07893744558980864,0.0027962250961202375,0.019573575672841664,0.01908828218073925,193.0,0.5247090658510267,0.03622008474946303,affective,0.3,1908
2,shifted_null_ridge,calib0.3,14650,2861,32,16,0.004900532612737152,0.0011974598455708474,0.002568387578496086,0.007188016083091497,-0.06856290501689521,0.0031457532331352674,0.013981125480601188,0.017336550918930497,201.0,0.5045979130000058,0.005304893034714249,affective,0.3,1908
2,time_only_ridge,calib0.3,14650,2861,32,16,-0.0005339092003850965,-0.0010057597246486694,-0.009751835551413145,-0.02380540780723095,-6.350611996119859e-05,0.0020971688220901784,0.01083537224746592,0.01521051093268348,206.0,0.49845566412996273,-0.0010936653635684405,affective,0.3,1908
2,train_mean,calib0.3,14650,2861,32,16,1.7453070972577628e-09,3.959347849580297e-09,-0.007626859844714617,-0.00810969714075327,-3.5281177757084947e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,-6.814985084194599e-19,affective,0.3,1908
2,time_residual_eeg_ridge,calib0.3_time_resid,14650,2861,32,16,0.021960532563753077,0.029151040129363537,0.03538722447823191,0.04427558183670044,-0.07892207257439043,0.0027962250961202375,0.017476406850751487,0.018741024854458013,192.0,0.5252807501286381,0.03661916819507387,affective,0.3,1908
2,time_residual_shifted_null,calib0.3_time_resid,14650,2861,32,16,-0.0068718080437975,-0.009752311278134584,-0.012569611124952203,-0.0157428327947855,-0.09693607502517754,0.0017476406850751485,0.01258301293254107,0.015785647487989864,208.0,0.4941755565416032,-0.009076796518406163,affective,0.3,1908
2,time_residual_mean,calib0.3_time_resid,14650,2861,32,16,-1.346563537757417e-09,5.639985839467343e-10,-0.019053917300997432,-0.037468574941158295,-1.4332088831281453e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,2.7879484435341544e-18,affective,0.3,1908
3,real_eeg_ridge,calib0.3,14647,2863,32,16,0.02850424604548607,0.028533706441521645,0.05236954735853973,0.0560915432870388,-0.08097094048342823,0.0038421236465246244,0.021306322039818373,0.02188602398168485,183.0,0.53919342798244,0.05581451705012467,affective,0.3,1911
3,shifted_null_ridge,calib0.3,14647,2863,32,16,-0.0030648617084807483,-0.004038091981783509,-0.020881813035499335,-0.01327221654355526,-0.10793670163875935,0.0024449877750611247,0.012574222843171499,0.015445464878933465,208.0,0.49097854300644467,-0.017350752221985243,affective,0.3,1911
3,time_only_ridge,calib0.3,14647,2863,32,16,-0.0005637055662646162,-5.7811539591057226e-05,-0.0017142751752616857,0.0032269556540995836,-0.00021088271493452382,0.0024449877750611247,0.013272790778903249,0.016197639406564865,203.0,0.501873976974653,0.0024321612304569534,affective,0.3,1911
3,train_mean,calib0.3,14647,2863,32,16,1.3590135842075517e-09,3.797087866352911e-09,-0.02322683351718955,-0.04986913129687309,-5.591126736037566e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,0.0,affective,0.3,1911
3,time_residual_eeg_ridge,calib0.3_time_resid,14647,2863,32,16,0.028511901196907274,0.028617179952561855,0.05475703690691016,0.057991884648799896,-0.08089096933229545,0.0034928396786587496,0.021306322039818373,0.021645729022155467,182.0,0.5395992137686371,0.05769384078694261,affective,0.3,1911
3,time_residual_shifted_null,calib0.3_time_resid,14647,2863,32,16,-0.0034207317548862193,-0.0014045240823179483,-0.007929987112031564,-0.00474743265658617,-0.09776722973527208,0.0031435557107928748,0.012574222843171499,0.01585309556846447,210.0,0.4877476663036852,-0.012416512538125994,affective,0.3,1911
3,time_residual_mean,calib0.3_time_resid,14647,2863,32,16,-8.148218257527281e-10,-1.7976976574018977e-09,-0.01850428139607141,-0.027089115232229233,-5.103891534963267e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-1.2390881971262907e-19,affective,0.3,1911
1,real_eeg_ridge,calib0.4,15284,2863,32,16,0.034787592874636175,0.03325256146490574,0.03997778882489839,0.052554599940776825,-0.13087344593908323,0.00209570380719525,0.012224938875305624,0.017252305936884534,180.0,0.5395889407107587,0.044194741538291726,affective,0.4,2548
1,shifted_null_ridge,calib0.4,15284,2863,32,16,-0.007079628077917732,-0.006484366254881024,0.00044397368590610797,0.010964441113173962,-0.15611186107505537,0.00209570380719525,0.011526370939573873,0.01572874775224906,201.0,0.5017207371946334,0.0005011624177584136,affective,0.4,2548
1,time_only_ridge,calib0.4,15284,2863,32,16,-6.105459215177689e-05,0.0009053118992596865,0.009160713257628012,0.004294088110327721,-1.1073388052063038e-05,0.0017464198393293748,0.010478519035976248,0.015191879545663934,205.0,0.5009922061734229,0.0033198792313853817,affective,0.4,2548
1,train_mean,calib0.4,15284,2863,32,16,1.7923677567396626e-10,3.769203005266064e-10,0.00033575969613068975,-0.0010981109226122499,-6.809497250293006e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-4.336808689942018e-19,affective,0.4,2548
1,time_residual_eeg_ridge,calib0.4_time_resid,15284,2863,32,16,0.034825155245926,0.033414607867598534,0.0412342717756891,0.055373817682266235,-0.1306854959137813,0.0017464198393293748,0.013272790778903249,0.01710666139064002,181.0,0.5401475382328971,0.044512602067566784,affective,0.4,2548
1,time_residual_shifted_null,calib0.4_time_resid,15284,2863,32,16,-0.0001086206320906058,-0.0006273473263718188,-0.006127641525974888,-0.0058923764154314995,-0.09990748676275385,0.0017464198393293748,0.008732099196646874,0.01407508320718351,207.0,0.49477871833329906,-0.006207356428235472,affective,0.4,2548
1,time_residual_mean,calib0.4_time_resid,15284,2863,32,16,1.9120419989368133e-09,2.1122910087711944e-09,-0.0013835703091047,-0.0008917060331441462,-6.045784920027941e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,1.1926223897340549e-18,affective,0.4,2548
2,real_eeg_ridge,calib0.4,15287,2861,32,16,0.024184696355405322,0.022660640999674797,0.039053045920567145,0.04398850351572037,-0.07013682349712447,0.003495281370150297,0.019923103809856693,0.01988674143015779,190.0,0.528738894345237,0.04238225143410209,affective,0.4,2545
2,shifted_null_ridge,calib0.4,15287,2861,32,16,0.005010120148654096,0.011195173487067223,0.037336973343561085,0.03071521408855915,-0.04073201140640115,0.004194337644180357,0.016777350576721427,0.019332083053709658,194.0,0.5233419670463131,0.04179548171115544,affective,0.4,2545
2,time_only_ridge,calib0.4,15287,2861,32,16,-0.000607364574989333,-0.0021817152737639844,-0.015724004083021603,-0.021318474784493446,-6.128191817267314e-05,0.0013981125480601187,0.01048584411045089,0.014717892771553784,205.0,0.49874540989002236,-0.0016588884729926382,affective,0.4,2545
2,train_mean,calib0.4,15287,2861,32,16,1.411207331547537e-09,1.5852223700374424e-09,0.0009712107385218499,-0.0009811496129259467,-3.760984147893609e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,2.7879484435341545e-19,affective,0.4,2545
2,time_residual_eeg_ridge,calib0.4_time_resid,15287,2861,32,16,0.024214465984186972,0.022640843875706196,0.0393706246379777,0.04586846008896828,-0.0700845186454584,0.0027962250961202375,0.018175463124781546,0.018996016513409594,190.0,0.5291806872081716,0.04287881010399235,affective,0.4,2545
2,time_residual_shifted_null,calib0.4_time_resid,15287,2861,32,16,-0.00532831755845109,-0.001856503018643707,-0.031072742669771093,-0.03862949460744858,-0.09439959861635017,0.0017476406850751485,0.01258301293254107,0.015136440477088963,215.0,0.48715670204250633,-0.02616148754269835,affective,0.4,2545
2,time_residual_mean,calib0.4_time_resid,15287,2861,32,16,-3.83791374749019e-09,-3.3745375382920884e-09,0.007520639783098457,0.016467323526740074,-1.5485480315824418e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,-3.097720492815727e-19,affective,0.4,2545
3,real_eeg_ridge,calib0.4,15284,2863,32,16,0.03411597259400878,0.03315586131066084,0.057731674674232666,0.05475165322422981,-0.06849363914680628,0.006985679357317499,0.026545581557806498,0.025193192049620845,183.0,0.5419453233616185,0.05877224011616321,affective,0.4,2548
3,shifted_null_ridge,calib0.4,15284,2863,32,16,0.00032354957033930987,-0.0002098900622513611,0.00502574686769572,0.0048297131434082985,-0.09037937876763058,0.0017464198393293748,0.010478519035976248,0.014872402068294571,203.0,0.5013509071110106,0.0021654294199705782,affective,0.4,2548
3,time_only_ridge,calib0.4,15284,2863,32,16,-0.0005000328370670104,0.00010665604895621073,-0.007311424425620563,5.1142611482646316e-05,-0.00021648464711665483,0.0017464198393293748,0.010129235068110374,0.014747687148695527,204.0,0.4997080739386219,-0.0016059763671833888,affective,0.4,2548
3,train_mean,calib0.4,15284,2863,32,16,-9.57238959038602e-10,3.9865449830145394e-10,0.013356216624451333,0.04044131189584732,-6.527175290038656e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-7.434529182757744e-19,affective,0.4,2548
3,time_residual_eeg_ridge,calib0.4_time_resid,15284,2863,32,16,0.03412631589162629,0.03335355035960674,0.05891829163542862,0.059877097606658936,-0.06833167116876093,0.006985679357317499,0.027244149493538247,0.025250233359840904,181.0,0.5429585036948765,0.060736248094755564,affective,0.4,2548
3,time_residual_shifted_null,calib0.4_time_resid,15284,2863,32,16,-0.0026139645979128545,-0.0038268930511549115,0.003039075736566523,0.012932363897562027,-0.09273730256823298,0.0038421236465246244,0.01851205029689137,0.0187911157644428,206.0,0.49573582489230406,-0.004513458128665034,affective,0.4,2548
3,time_residual_mean,calib0.4_time_resid,15284,2863,32,16,4.309115934445866e-09,5.317937867843625e-09,0.018844997843081676,0.03545065224170685,-5.136043210507424e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,7.434529182757744e-19,affective,0.4,2548
1,real_eeg_ridge,calib0,4970,1115,32,16,0.00990168346174869,0.008815359324216843,0.0361076296749316,0.0208754763007164,-1.5595897328973511,0.0053811659192825115,0.03497757847533632,0.039336673558478454,69.0,0.5104863424560199,0.018906173760719555,experience,0.0,0
1,shifted_null_ridge,calib0,4970,1115,32,16,-0.0009021519290399738,-0.0022126943804323673,-0.007765039159512281,0.0013695084489881992,-1.1021423946014108,0.0053811659192825115,0.034080717488789235,0.03777026642038156,69.0,0.4999380779714287,0.003060465668605834,experience,0.0,0
1,time_only_ridge,calib0,4970,1115,32,16,0.04558334792818641,0.04757002368569374,0.11693957150984773,0.11510831862688065,0.016005469158796082,0.009865470852017937,0.06636771300448431,0.055160258899850004,57.0,0.5741223315214682,0.12564978414475725,experience,0.0,0
1,train_mean,calib0,4970,1115,32,16,4.397285735535661e-09,8.697868203455528e-09,0.016652959418129103,0.022525819018483162,-0.00014250286188577377,0.007174887892376682,0.03587443946188341,0.03952700132562917,70.0,0.5,-8.809142651444724e-19,experience,0.0,0
