eval_dataset,fold,model,n_train,n_test,test_subjects,latent_corr_mean,residual_latent_corr_mean,roi_corr_mean,roi_corr_median,roi_corr_positive_frac,spatial_corr_mean,spatial_corr_median,r2_uniform,r2_variance_weighted,best_epoch,best_val_mse,epochs_ran,trainable_params
natview,1,time_dataset_ridge,3763,2064,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,0.008341647942870623,nan,0.008341647942870623,0.011480403132736683,0.62,0.004532279222844373,0.004480939358472824,-0.008332169614732265,-0.008332169614732265,0.0,nan,0.0,
natview,1,schaefer_spatial,2048,2064,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,-0.0020378630503546445,nan,-0.0020378630503546445,-0.004191564163193107,0.42,-0.0007542913327111015,-0.006939479382708669,-0.003865984734147787,-0.0038659851998090744,1.0,1.0382470375572155,4.0,1384889
natview,1,schaefer_shifted_null,2048,2064,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,-0.005571019807657649,nan,-0.005571019807657649,-0.005610741674900055,0.36,0.00033372286703827164,-0.0017496086657047272,-0.002812566701322794,-0.0028125669341534376,2.0,1.0398928325355443,5.0,1384889
natview,1,schaefer_residual,2048,2064,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,-0.002680569359799847,-0.027070409066509454,-0.002680569359799847,-0.0026856191689148545,0.48,0.005205411157765256,0.004897521575912833,-0.0194898322224617,-0.0194898322224617,1.0,1.0344859708368388,4.0,1384889
natview,1,schaefer_residual_shifted_null,2048,2064,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,0.0014510911353863775,-0.01849962555337697,0.0014510911353863775,0.003167484770528972,0.52,-0.001387952021739397,-0.005514219403266907,-0.014468810521066189,-0.014468810521066189,2.0,1.0288402581331777,5.0,1384889
