fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,9687,5376,16,32,nan,nan,nan,nan,-8.268431602953541e-06,0.0,0.0,0.007782101167315175,128.5,0.5,0.0
1,time_ridge,real,9687,5376,16,32,0.006174166976961715,0.009081657975912094,-0.003054549281197675,-0.00675739417783916,-3.3073726411814164e-05,0.004464285714285714,0.019903273809523808,0.02451048649772179,130.0,0.4985126342203548,-0.002440969868556176
1,ridge_last,real,9687,5376,16,32,0.01812367929960601,0.013863000553101301,0.037132152338772685,0.05256156995892525,0.0010459975306043034,0.005208333333333333,0.026227678571428572,0.02761568242858948,119.0,0.5233309990662932,0.040675831346645375
1,ridge_context_mean,real,9687,5376,16,32,0.007240815662953537,0.005019884672947228,0.015334047922205432,0.015589543618261814,-0.27370227784648127,0.005394345238095238,0.022879464285714284,0.02663891250448335,125.0,0.5101613562091504,0.01643267731157025
1,longctx_lowrank_transformer,real,9687,5376,16,32,0.02305128294392489,0.014865098055452108,0.04937180457260126,0.057118045166134834,-0.02361660543388222,0.004836309523809524,0.02418154761904762,0.02713765777720712,117.0,0.5271263713818861,0.047701743028435564
1,longctx_lowrank_transformer,shifted_null,9687,5376,16,32,-0.006161607350804843,-0.004454224254004657,-0.008233545863409594,-0.005763025023043156,-0.005004447761277175,0.0035342261904761905,0.02101934523809524,0.02325104116857754,131.0,0.49580999066293185,-0.0050250874080398685
2,train_mean,real,9751,5374,16,32,nan,nan,nan,nan,-6.353783085399911e-05,0.0,0.0,0.0077849860140302915,128.5,0.5,0.0
2,time_ridge,real,9751,5374,16,32,0.00307467929815175,0.0017615986871533096,0.00522093373657662,0.010185456369072199,-0.0001319631871583571,0.00297729810197246,0.018422032005954596,0.022782375155434832,127.0,0.505271822811421,0.005781386845458954
2,ridge_last,real,9751,5374,16,32,0.027060322139732307,0.02175319939851761,0.04662449741983713,0.05982700549066067,0.005439075292033357,0.00446594715295869,0.023446222553033122,0.026313105808726447,119.0,0.5259957979670301,0.04382489464028515
2,ridge_context_mean,real,9751,5374,16,32,0.005595989932317025,0.002148157305782661,0.017884037042353352,0.01922886073589325,-0.19048463961831086,0.003907703758838854,0.018794194268701155,0.02430849197153893,125.0,0.5088915832171462,0.013076242926816015
2,longctx_lowrank_transformer,real,9751,5374,16,32,0.02397561374527868,0.016612106934189796,0.0395152702752896,0.027522447519004345,-0.0285693635390305,0.00446594715295869,0.022701898027540007,0.026367626674502775,123.0,0.5186229442491238,0.034742645195958204
2,longctx_lowrank_transformer,shifted_null,9751,5374,16,32,0.00041184706788044423,0.004659872269257903,0.0021136746444032884,0.008143272716552019,-0.006152209687282806,0.003907703758838854,0.019910681056940827,0.024087992433962285,129.0,0.49864425120926775,-0.004514688793641695
3,train_mean,real,9470,5376,16,32,nan,nan,nan,nan,-4.019672245392236e-05,0.0,0.0,0.007782101167315175,128.5,0.5,0.0
3,time_ridge,real,9470,5376,16,32,0.004957935772836208,0.004891985794529319,0.012418195159300791,0.019263350404798985,-2.6364770430831186e-05,0.00390625,0.016183035714285716,0.023628407441475645,126.0,0.507157446311858,0.012253469146908134
3,ridge_last,real,9470,5376,16,32,0.015995017372915754,0.0076591994147747755,0.0405937063397427,0.056494127959012985,0.0035368530582063906,0.004464285714285714,0.02659970238095238,0.027354880131207883,119.0,0.5250430380485528,0.04291969612400389
3,ridge_context_mean,real,9470,5376,16,32,0.00870404920715373,0.0064882999286055565,0.008479298952337223,0.002047985792160034,-0.24610878914327783,0.0035342261904761905,0.021577380952380952,0.024552384530216582,127.5,0.5085871848739496,0.014209486305486296
3,longctx_lowrank_transformer,real,9470,5376,16,32,0.028587213979335502,0.01808180194348097,0.05581128610868377,0.053285205736756325,-0.0012122445024487227,0.00390625,0.020461309523809524,0.025917550623941885,118.0,0.5286122782446312,0.05675479053198461
3,longctx_lowrank_transformer,shifted_null,9470,5376,16,32,0.005272793222047767,0.0038306036731228232,0.01049110028055299,0.0109582613222301,-0.0025512691618387873,0.005022321428571429,0.021763392857142856,0.025432853640902614,125.0,0.5086054213352007,0.0057312189823197504
