fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,time_residual,16466,7283,100,16,nan,nan,nan,nan,-5.9865478433618335e-05,0.0,0.0,0.012243015172201313,128.5,0.5,0.0
1,time_ridge,time_residual,16466,7283,100,16,-0.005416824375151919,-0.006009455304592848,-0.03916683031402247,-0.013048121705651283,-0.0002891565061151624,0.0046684058766991625,0.026088150487436495,0.03054069281043855,103.0,0.48255081968372326,0.010001440797081072
1,ridge_last,time_residual,16466,7283,100,16,0.05949159530922771,0.05810265801846981,0.010398830515844395,0.01283991988748312,0.0017603662518224095,0.005629548263078402,0.032541535081697104,0.035187049955406384,88.0,0.5181033835149653,0.029435066470514817
1,ridge_context_mean,time_residual,16466,7283,100,16,0.029648524381627794,0.02957159746438265,0.02170297818282969,0.019437281414866447,-0.004081826384224163,0.008650281477413153,0.04229026500068653,0.04049134009622663,90.0,0.5225806621340339,0.04913956151192985
1,longctx_lowrank_transformer,time_residual,16466,7283,100,16,0.02081851058819666,0.020947420969605446,0.01397030757727756,0.011946475133299828,-0.0037540383547682854,0.00947411780859536,0.043526019497459836,0.04226352501570385,88.0,0.529835631227674,0.02605594474284282
1,longctx_lowrank_transformer,time_residual_shifted_null,16466,7283,100,16,0.003998305008281022,0.005436335690319538,0.0015300777964307683,0.0020004233811050653,-0.005407431866438772,0.0074145269806398465,0.03473843196484965,0.03546925769998107,93.0,0.5061600523763227,0.002978602913521735
2,train_mean,time_residual,16490,7244,100,16,nan,nan,nan,nan,-4.202310762568828e-05,0.0,0.0,0.012306342016811706,128.5,0.5,0.0
2,time_ridge,time_residual,16490,7244,100,16,-0.0033253591794345995,-0.002954870113171637,-0.029177511754913725,-0.011599017772823572,-0.00021892683488911047,0.0033130866924351186,0.026228602981778024,0.02962109678604905,103.0,0.4805403487509589,0.017850860850836616
2,ridge_last,time_residual,16490,7244,100,16,0.0501843322115019,0.05446336418390274,0.014092490861953093,0.012803815305233002,0.0004404801140046599,0.007730535615681944,0.03658199889563777,0.03832871430998612,89.0,0.5189607119498402,0.02938099183592754
2,ridge_context_mean,time_residual,16490,7244,100,16,0.02809880124288611,0.02774463128298521,0.018180839983608452,0.011258470360189676,-0.004132582904559312,0.008972943125345113,0.04030922142462728,0.03964901130595487,91.0,0.5163413870396643,0.05339792189715003
2,longctx_lowrank_transformer,time_residual,16490,7244,100,16,0.017049217704479817,0.014996600337326527,0.01144696570069033,0.012002584058791399,-0.004909332603577177,0.01007730535615682,0.04127553837658752,0.04071059618460243,86.0,0.5307926971015905,0.024069132059228792
2,longctx_lowrank_transformer,time_residual_shifted_null,16490,7244,100,16,-0.0014722823983174748,-0.0001823062775656581,-0.0002645702832490405,-0.0006410431233234704,-0.005787327491330707,0.0075924903368304805,0.03340695748205411,0.034898156217639247,94.0,0.4974246538945868,-0.0017936058290521208
3,train_mean,time_residual,16402,7272,100,16,nan,nan,nan,nan,-7.023180701803966e-05,0.0,0.0,0.012262817379756494,128.5,0.5,0.0
3,time_ridge,time_residual,16402,7272,100,16,-0.008279978818973178,-0.007106564473360777,-0.03351525207899283,-0.012302858289331198,-0.00034636476802485383,0.004262926292629263,0.02819031903190319,0.030848854208066153,103.0,0.4796779225869143,0.013059475593892565
3,ridge_last,time_residual,16402,7272,100,16,0.06273614693433047,0.06176735833287239,0.018105386155684303,0.016879400238394737,0.0031262826767149976,0.006738173817381738,0.03657865786578658,0.03709586754814947,88.0,0.5179289608637528,0.030584948835629948
3,ridge_context_mean,time_residual,16402,7272,100,16,0.02711161195067689,0.027363624423742294,0.027682849889267253,0.028012869879603386,-0.0027654509975438835,0.007838283828382838,0.03905390539053905,0.03889428200674161,88.0,0.5203011855570252,0.0517591617034755
3,longctx_lowrank_transformer,time_residual,16402,7272,100,16,0.02046367717324756,0.021701538935303688,0.011781431714677104,0.010168253909796476,-0.0036091578911954247,0.0063256325632563256,0.037816281628162814,0.038283676246184464,85.0,0.5309252535770024,0.02817559206203942
3,longctx_lowrank_transformer,time_residual_shifted_null,16402,7272,100,16,-0.0016878321138210596,-0.003519029007293284,0.0025290126691367397,0.0005649738595820963,-0.006053729435117505,0.00605060506050605,0.03039053905390539,0.03356923427302506,95.5,0.4974566977921312,0.0001327899734322119
