fold,method,target_mode,n_train,n_test,test_subjects,x_dim,y_dim,n_components,latent_corr_mean,latent_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,5439,3098,within_run_block_1,128,32,0,nan,nan,nan,nan,-0.00014471118537517924,0.0,0.0,0.02107926112771274,48.5,0.5,0.0
1,time_ridge,real,5439,3098,within_run_block_1,15,32,0,-0.009615529308575788,-0.007589803775772452,0.0007627782867839614,-0.004301927518099546,-0.0008639626718931481,0.009683666881859263,0.052291801162040026,0.052535352288500155,48.0,0.5014575694768348,0.0008780748258497743
1,ridge,real,5439,3098,within_run_block_1,128,32,0,-0.02714140924945241,-0.027612696401774883,-0.019698324379099102,-0.013057060539722443,-0.002956638092698416,0.01065203357004519,0.056488056810845705,0.054678479347577434,47.0,0.4993161972070266,0.001420349232996403
1,pls,real,5439,3098,within_run_block_1,128,32,16,-0.014545856195582019,-0.015143387019634247,-0.01517562407093127,-0.009852042887359858,-0.008778086217120507,0.010329244673983214,0.051323434473854096,0.05394034058230429,46.5,0.5026303433917854,0.0040640301173625855
1,cca_shared,real,5439,3098,within_run_block_1,128,32,16,-0.020902937361825025,-0.02224749978631735,-0.025813837100526347,-0.027176096104085445,-0.5838159065855046,0.007746933505487412,0.04906391220142027,0.05087903423691475,48.0,0.4964142632536503,-0.004265144977100338
1,ridge,shifted_null,5439,3098,within_run_block_1,128,32,0,0.010734869041243655,0.007257957244291902,0.03676706865433204,0.0412430465221405,-0.0014640221551593946,0.012588766946417043,0.051646223369916075,0.055821212849418676,48.0,0.4995695247126561,-0.0011986818282718331
1,pls,shifted_null,5439,3098,within_run_block_1,128,32,16,0.006762765649909852,0.005162013228982687,0.02176390970287284,0.028194528073072433,-0.0068815702926383615,0.01065203357004519,0.05067785668173015,0.0540639803256984,47.0,0.5014051355867808,0.0007470215743370112
1,cca_shared,shifted_null,5439,3098,within_run_block_1,128,32,16,0.007877238414948806,0.011636663693934679,0.006175930371438371,-0.0008779745257925242,-0.5740743288568586,0.008715300193673338,0.05358295674628793,0.053889015891034925,49.0,0.4984910391331342,-0.000596586923115508
2,train_mean,real,5493,3084,within_run_block_2,128,32,0,nan,nan,nan,nan,-0.00029597166517048024,0.0,0.0,0.021173911686968774,48.5,0.5,0.0
2,time_ridge,real,5493,3084,within_run_block_2,15,32,0,-0.005731022469262825,-0.007442886009812355,0.010513007617967368,0.013447786215692759,-0.00020570922210261244,0.010700389105058366,0.05090791180285344,0.05428277621347298,46.0,0.5072622084039247,0.009934500660270502
2,ridge,real,5493,3084,within_run_block_2,128,32,0,-0.03004735050490126,-0.028007146902382374,-0.02058112310323885,-0.013881260994821787,-0.006458444954173359,0.013942931258106356,0.057068741893644616,0.058047115535964436,47.0,0.5024517264597645,0.005181294199532408
2,pls,real,5493,3084,within_run_block_2,128,32,16,-0.013920484147092793,-0.012507802341133356,-0.023310737440789656,-0.023813417181372643,-0.01532522561153371,0.01232166018158236,0.05609597924773022,0.056347473047381295,48.0,0.4968978645765457,-0.0020988112000306213
2,cca_shared,real,5493,3084,within_run_block_2,128,32,16,-0.01939558928279439,-0.019125434570014477,-0.022588169090903353,-0.022745613008737564,-1.0457770906923711,0.009079118028534372,0.05188067444876784,0.05333965313943471,47.0,0.49924238545603483,-0.0011248856860414176
2,ridge,shifted_null,5493,3084,within_run_block_2,128,32,0,-0.0024759391335464898,-0.0026988761965185404,0.015038569121533011,0.032929450273513794,-0.004072061968621643,0.008754863813229572,0.05512321660181582,0.05388484566933611,47.0,0.5039283630902512,0.004169856883614613
2,pls,shifted_null,5493,3084,within_run_block_2,128,32,16,-0.001054537906384212,0.000876001751748845,0.012027219129455183,0.02936472650617361,-0.026867897682951947,0.00940337224383917,0.054474708171206226,0.05375724668659483,47.0,0.5064914064875667,0.0062790609289032
2,cca_shared,shifted_null,5493,3084,within_run_block_2,128,32,16,-0.000346184431691654,-0.00013788335490971804,0.0030746281137976647,0.0008627558418083936,-1.124996007218793,0.010051880674448769,0.05415045395590143,0.05485609508816753,47.0,0.5077563082183705,0.007775446688330861
3,train_mean,real,5435,3126,within_run_block_3,128,32,0,nan,nan,nan,nan,-0.00021774686725284376,0.0,0.0,0.02089250340234768,48.5,0.5,0.0
3,time_ridge,real,5435,3126,within_run_block_3,15,32,0,-0.008843748742947355,-0.009432109072804451,-0.016824080196490197,-0.0031502352794632316,-0.0010122030651840142,0.011836212412028152,0.05118362124120281,0.05352670364617854,49.0,0.4932420477121962,-0.014012371302041833
3,ridge,real,5435,3126,within_run_block_3,128,32,0,-0.03060120396548882,-0.031721433624625206,-0.04348673200576382,-0.05833996646106243,-0.007110773920701696,0.011516314779270634,0.05854126679462572,0.05541883560021055,48.0,0.4952417905696015,-0.00657077713207607
3,pls,real,5435,3126,within_run_block_3,128,32,16,-0.016324741339758475,-0.01806995552033186,-0.016706294014812932,-0.026190181262791157,-0.028208052274412143,0.012795905310300703,0.05118362124120281,0.05509616858835591,49.0,0.4971389442459752,-0.004110758208507562
3,cca_shared,real,5435,3126,within_run_block_3,128,32,16,-0.023267666161700618,-0.026396827772259712,-0.023133559889790288,-0.022893110290169716,-1.2098554673911908,0.009277031349968011,0.05502239283429303,0.054227529204627936,48.0,0.49847405767953296,-0.0004511016543481372
3,ridge,shifted_null,5435,3126,within_run_block_3,128,32,0,-0.00023456199414795265,0.0018255128525197506,0.024961472423349076,0.016700726002454758,-0.00320459888965674,0.010236724248240563,0.04990403071017274,0.053552491098217185,47.0,0.49928275583392256,6.50802662670429e-05
3,pls,shifted_null,5435,3126,within_run_block_3,128,32,16,-0.001939760197274154,0.0005006979481549934,-0.000766077354313211,-0.00015377462841570377,-0.01913791195681447,0.010876519513755598,0.044785668586052464,0.051660286360750915,49.0,0.49387476390330215,-0.007414432818338532
3,cca_shared,shifted_null,5435,3126,within_run_block_3,128,32,16,0.0006185214151628315,1.390138640999794e-05,-0.008338991325999709,-0.007771545555442572,-1.0627639792774377,0.008637236084452975,0.053103007037747924,0.051851756218550975,49.0,0.49288813225700795,-0.005766479343362869
