fold,model,n_test,n_train_subjects,test_subjects,roi_corr_mean,roi_corr_median,roi_corr_positive_frac,spatial_corr_mean,spatial_corr_median,r2_uniform,r2_variance_weighted,retrieval_top1,retrieval_top5,retrieval_mrr,chosen_alpha,pca_components,pca_explained_variance,latent_corr_mean
1,train_mean,1136,3,sub-02 sub-05 sub-06,1.2922702252233657e-18,1.7630916734760033e-18,0.56,-0.0008601774381608419,0.007124695423920316,-2.220446049250313e-18,-2.220446049250314e-18,0.0035211267605633804,0.017605633802816902,0.021929399412851512,,,,
1,eeg_ridge_pca,1136,3,sub-02 sub-05 sub-06,0.04448574437037185,0.04321196322887136,0.9,0.00861868390549624,0.0031026034126601263,-0.049426844478911554,-0.049426844478911554,0.00528169014084507,0.02640845070422535,0.025637396392464134,1359.356390878527,4,0.6402099449402798,0.027918810384458814
1,shifted_null_pca,1136,3,sub-02 sub-05 sub-06,-0.030260166203645397,-0.03282325168920787,0.04,-0.00015991622356530688,-0.001004171991805185,-0.10188798123764457,-0.10188798123764456,0.0044014084507042256,0.02112676056338028,0.022234483722911598,3981.071705534969,4,0.6402099449402797,-0.025104830892237407
2,train_mean,1136,3,sub-01 sub-03 sub-04,-1.0736260111982132e-18,-7.67631796795883e-19,0.45,9.797281072238302e-05,0.004372269894469566,0.0,0.0,0.0035211267605633804,0.017605633802816902,0.021929399412851512,,,,
2,eeg_ridge_pca,1136,3,sub-01 sub-03 sub-04,0.04789056667695765,0.0494787084505445,0.98,0.01864729568724353,0.0294414392258538,-0.024729110973914323,-0.02472911097391432,0.002640845070422535,0.02112676056338028,0.02268420904243453,11659.144011798311,4,0.7426982073056536,0.019442238945733353
2,shifted_null_pca,1136,3,sub-01 sub-03 sub-04,0.026297621790621714,0.026393706508232705,0.93,-0.0037073088593259943,0.008971196248607826,0.000618413853715687,0.000618413853715687,0.00528169014084507,0.01584507042253521,0.023751132516516043,100000.0,4,0.7426982073056535,0.017480226344006818
