fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name
1,time_residual_shifted_null,Z_masked100_time_resid,5586,2112,32,16,0.001954624624886492,0.0013349996734177694,0.005411178278060988,0.006083001848310232,-0.017759603968592996,0.017992424242424244,0.08428030303030302,0.07685805448189442,32.0,0.5012626262626262,0.002056089622111744,sleep
1,time_residual_mean,Z_masked100_time_resid,5586,2112,32,16,-5.190442113149156e-09,-6.525305629168088e-09,0.018858523933018165,0.050120746716856956,-0.00014644833008126135,0.015625,0.078125,0.07412329537040264,32.5,0.5,1.971276677246372e-18,sleep
2,real_eeg_ridge,Z_masked100,5631,2112,32,16,0.008655154259031406,0.014586541801691055,0.021043953274122694,0.02401807438582182,-0.030878555767672067,0.015625,0.08759469696969698,0.07671087032600887,32.0,0.5064258658008658,0.020843727688204326,sleep
2,shifted_null_ridge,Z_masked100,5631,2112,32,16,-0.002258432981761871,-0.0022917211172170937,0.019621210154337914,0.02073707338422537,-0.026766312340906318,0.018465909090909092,0.07954545454545454,0.07829536821537597,31.0,0.5127465127465127,0.014312117604328522,sleep
2,time_only_ridge,Z_masked100,5631,2112,32,16,0.0033293538690486457,0.006025388604030013,0.014448948106326387,0.0133694838732481,-0.0001257357062887099,0.018465909090909092,0.08001893939393939,0.07727291522965986,31.0,0.5090638528138528,0.014599229294413133,sleep
2,train_mean,Z_masked100,5631,2112,32,16,1.6864180657998934e-09,1.958824658032654e-09,0.014437603435691348,0.030919586308300495,-2.263242713196334e-05,0.015625,0.078125,0.07412305883495798,32.5,0.4999924843674844,1.94499298821642e-18,sleep
2,time_residual_eeg_ridge,Z_masked100_time_resid,5631,2112,32,16,0.008682340281666256,0.013663135003298521,0.015051752993437703,0.011417821981012821,-0.030983815283474492,0.014678030303030304,0.08238636363636363,0.07507473394318184,32.0,0.5048100048100048,0.013737679656057359,sleep
2,time_residual_shifted_null,Z_masked100_time_resid,5631,2112,32,16,-0.003632108307101589,-0.0014814137248322368,-0.0048550281271053045,0.0006528623052872717,-0.018674942529436356,0.015625,0.0790719696969697,0.07312238920592377,33.0,0.49590398027898025,-0.00394893388416249,sleep
2,time_residual_mean,Z_masked100_time_resid,5631,2112,32,16,7.305979821126129e-10,-1.4732881581380752e-10,0.01071381179704214,0.03964165784418583,-2.3163475466159156e-05,0.015625,0.078125,0.07412329537040264,32.5,0.5,1.6558724088869523e-18,sleep
3,real_eeg_ridge,Z_masked100,5586,2112,32,16,0.007088744020620652,0.00236133043654263,0.03627956523434656,0.035005319863557816,-0.01029802503365751,0.01893939393939394,0.08333333333333333,0.07973312303438233,31.0,0.5142797017797017,0.027394329410599556,sleep
3,shifted_null_ridge,Z_masked100,5586,2112,32,16,0.0007175444588938262,-0.0020447354181669652,0.012268347271222437,0.012780376244336367,-0.014729856504356986,0.01278409090909091,0.07765151515151515,0.07300380909873294,32.0,0.5033820346320345,0.010361671660114858,sleep
3,time_only_ridge,Z_masked100,5586,2112,32,16,0.00799679560077493,0.008822097443044186,0.013872988840431031,0.012080310378223658,-0.0010936644724457434,0.014678030303030304,0.07291666666666667,0.07360409895534781,31.0,0.508485149110149,0.012220450341915054,sleep
3,train_mean,Z_masked100,5586,2112,32,16,-2.323628810730637e-09,-6.686892817242551e-09,-0.01586964811623616,-0.02656974084675312,-0.00020584163319892212,0.015625,0.078125,0.07412329537040264,32.5,0.5,5.7572572748224115e-19,sleep
3,time_residual_eeg_ridge,Z_masked100_time_resid,5586,2112,32,16,0.007154120814448106,0.003840153804048896,0.023526500467217677,0.026241201907396317,-0.00975889964308263,0.019886363636363636,0.08380681818181818,0.08023242051654779,31.0,0.5152266714766714,0.0245349070475,sleep
3,time_residual_shifted_null,Z_masked100_time_resid,5586,2112,32,16,-0.0033221921562471834,0.0024325806662091054,-0.001659156268088378,-0.0024653234286233783,-0.01719224045366663,0.01278409090909091,0.07481060606060606,0.07107673386294135,33.0,0.49770021645021656,-0.004697920722605052,sleep
3,time_residual_mean,Z_masked100_time_resid,5586,2112,32,16,-3.738695695624609e-09,-4.8457039492078025e-09,0.00047528864787995133,0.005552719347178936,-0.00024054332682132973,0.015625,0.078125,0.07412329537040264,32.5,0.5,-3.2361792118127936e-19,sleep
1,real_eeg_ridge,Z_masked100,3650,2198,32,16,0.006296183302765712,0.004516579327173531,0.007691466338389344,0.009810019750148058,-0.07075722945723761,0.008644222020018199,0.042766151046405826,0.046150526850899806,58.0,0.5005770819491145,-0.005190525068068586,speeded
1,shifted_null_ridge,Z_masked100,3650,2198,32,16,0.006752070148650091,0.0023488549049943686,0.02237972502565248,0.0167792197316885,-0.043308525750556104,0.010009099181073703,0.039126478616924476,0.044768313512712356,58.0,0.5033438832855394,0.012350697791603176,speeded
1,time_only_ridge,Z_masked100,3650,2198,32,16,0.017165604513138533,0.01705171074718237,-0.005470532539496164,-0.001043348980601877,-0.0074014105392743446,0.009099181073703366,0.050500454959053684,0.04921533091928545,59.0,0.5020879185135466,-0.002168103830020236,speeded
1,train_mean,Z_masked100,3650,2198,32,16,7.578234151317531e-09,3.8386829270820044e-09,0.006298238718645453,0.003955139080062509,-0.00044552855933388535,0.008644222020018199,0.04322111010009099,0.04595264055180233,58.0,0.5,5.734858859725958e-19,speeded
1,time_residual_eeg_ridge,Z_masked100_time_resid,3650,2198,32,16,0.004419164125465613,0.0028051629196852446,0.00800543806111623,0.013900033198297024,-0.06738665405495059,0.009099181073703366,0.041401273885350316,0.04571986117710294,59.0,0.49913861151869793,-0.005852889462656091,speeded
1,time_residual_shifted_null,Z_masked100_time_resid,3650,2198,32,16,-0.006953555385280197,-0.005332417553290725,0.0018590257520212968,-0.006200725212693214,-0.051441888760878296,0.00545950864422202,0.042311191992720654,0.042526046059445724,60.0,0.49178957124180844,-0.00788604451121327,speeded
1,time_residual_mean,Z_masked100_time_resid,3650,2198,32,16,-3.988795928476309e-09,-4.582083601434306e-09,0.00027387689773740226,-0.0024447558680549264,-0.0005087493779551977,0.008644222020018199,0.04322111010009099,0.045952640551802336,58.0,0.5,-7.846199932460887e-19,speeded
