fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name
2,train_mean,Z_masked100,12798,6393,32,16,4.552980091708668e-10,1.4968493111666703e-10,-0.0034389570802648302,-0.0073447139002382755,-1.7129852158959125e-06,0.0010949475989363367,0.005474737994681683,0.008096930176404346,457.0,0.5,-2.4781763942525814e-19,affective
2,time_residual_eeg_ridge,Z_masked100_time_resid,12798,6393,32,16,0.0050847890470322454,0.00282624876126647,0.019421048766951696,0.022794824093580246,-0.09461712234859299,0.0014077897700610043,0.0070389488503050214,0.009016486900842892,438.0,0.5149120986752944,0.021406618903950365,affective
2,time_residual_shifted_null,Z_masked100_time_resid,12798,6393,32,16,-0.0025512057552532497,0.0001695855644356925,0.0011041528756481002,1.9100611098110676e-05,-0.04865563382646054,0.0004692632566870014,0.0035976849679336775,0.0072204224173522905,450.0,0.5049239784541256,0.006866417523081245,affective
2,time_residual_mean,Z_masked100_time_resid,12798,6393,32,16,3.5395881017863395e-09,6.011546593853723e-09,0.002529562819074917,0.009841566905379295,-1.5987637445036285e-06,0.0010949475989363367,0.005474737994681683,0.008096930176404346,457.0,0.5,2.555619406572975e-18,affective
3,real_eeg_ridge,Z_masked100,12792,6399,32,16,0.004019967861040641,0.0015147880621952936,0.005561753394594316,0.003999126609414816,-0.12589758527237271,0.0014064697609001407,0.005157055789967183,0.008595410320083145,449.0,0.505383366253376,0.010624919580904084,affective
3,shifted_null_ridge,Z_masked100,12792,6399,32,16,-0.0015100103501026751,-0.0034181789960712194,0.009191827910746665,0.017442503944039345,-0.09083199150300114,0.0009376465072667605,0.004063134864822629,0.00790048406304634,449.0,0.5069822715581219,0.009457733586304168,affective
3,time_only_ridge,Z_masked100,12792,6399,32,16,0.004138714613532102,0.0035170973278582096,0.003101431113511247,0.001439716317690909,2.9529716817355833e-06,0.0010939209251445538,0.004844506954211595,0.007739685856835949,457.0,0.49815474134793897,-0.0005987495631829091,affective
3,train_mean,Z_masked100,12792,6399,32,16,-1.79072061917369e-09,-1.5480038362269966e-09,-0.010673389117981031,-0.023328298702836037,-1.1811886726498244e-06,0.0010939209251445538,0.005469604625722769,0.008090364927966262,458.0,0.5,1.4249514266952343e-18,affective
3,time_residual_eeg_ridge,Z_masked100_time_resid,12792,6399,32,16,0.003930328001160888,0.0013747844786848873,0.004469937733488423,0.001007873797789216,-0.12620261745404826,0.0014064697609001407,0.005000781372089389,0.008547155332618683,452.0,0.5043641631529343,0.009804902144655422,affective
3,time_residual_shifted_null,Z_masked100_time_resid,12792,6399,32,16,0.0032397909271821845,0.0017905877903103828,0.005740518726851411,0.004115631803870201,-0.1025012600382258,0.0009376465072667605,0.005782153461478356,0.008041565769708782,456.0,0.5029739065805777,0.0034992566244300117,affective
3,time_residual_mean,Z_masked100_time_resid,12792,6399,32,16,3.5502100210255745e-09,1.4523553470979778e-09,0.002118280769931493,0.0003014496760442853,-1.181193555854776e-06,0.0010939209251445538,0.005469604625722769,0.008090364927966262,458.0,0.5,7.434529182757744e-19,affective
1,real_eeg_ridge,Z_masked100,3537,1944,32,16,0.002138158568413928,0.004043895052745938,0.008053067914302362,0.011788961943238974,-0.9378056161557551,0.004629629629629629,0.018518518518518517,0.024547568112513733,124.0,0.49862857185843235,4.374217824513647e-05,natview
1,shifted_null_ridge,Z_masked100,3537,1944,32,16,0.005089653821869433,0.0068701570853590965,-0.02702474629913623,-0.06202210858464241,-1.109419426665342,0.0030864197530864196,0.020061728395061727,0.024823305095110226,122.0,0.5018999987883991,0.0002885247372070802,natview
1,time_only_ridge,Z_masked100,3537,1944,32,16,0.0018696934967010748,0.003531839873176068,-0.0005921839839762552,-0.009369249921292067,-0.005306457571563117,0.0051440329218107,0.029835390946502057,0.02776697991364396,120.0,0.5021639793280743,-0.0028606553494547613,natview
1,train_mean,Z_masked100,3537,1944,32,16,2.3380034464004494e-09,2.0323692728752007e-09,0.0135698557932387,0.0207916758954525,-4.34106244913135e-05,0.00411522633744856,0.0205761316872428,0.024957406885679212,122.0,0.5,1.0842021724855044e-19,natview
1,time_residual_eeg_ridge,Z_masked100_time_resid,3537,1944,32,16,0.0018405809969408438,0.004426534287631512,0.007094680797608105,0.024181673303246498,-0.9495798647865408,0.00411522633744856,0.018518518518518517,0.02450043965964799,123.0,0.498293036437955,-0.0012730913472801205,natview
1,time_residual_shifted_null,Z_masked100_time_resid,3537,1944,32,16,-0.004137016183449305,0.0008877179061528295,0.01287364501660083,0.001981160312425345,-1.2303657971275648,0.00205761316872428,0.021604938271604937,0.024395737149314898,123.0,0.5015437001183445,0.0019118146656303785,natview
1,time_residual_mean,Z_masked100_time_resid,3537,1944,32,16,-9.762141095492893e-09,-7.54480411480074e-09,0.026070706997236327,0.07485369592905045,-4.185047332350145e-05,0.00411522633744856,0.0205761316872428,0.024957406885679215,122.0,0.5,2.2768245622195593e-18,natview
2,real_eeg_ridge,Z_masked100,3657,1824,32,16,0.0012587105725287984,0.0012328939628787339,4.6055082285627644e-05,-0.0074390575755387545,-0.463632164544439,0.005482456140350877,0.01918859649122807,0.023773586023711518,134.0,0.492652979402216,-0.007354723368886662,natview
2,shifted_null_ridge,Z_masked100,3657,1824,32,16,0.0017785865729820216,0.0021438312251120806,-0.007156844429661297,-0.02999813947826624,-1.062700545018906,0.0043859649122807015,0.01644736842105263,0.023759138170222117,132.0,0.4963267914265919,-0.006831956863636994,natview
