fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name
2,time_residual_eeg_ridge,Z_masked100_time_resid,5006,2447,32,16,0.0055290783468535665,0.004308486939407885,0.012889910385286751,0.0030402077827602625,-1.1938457224127554,0.0028606456885982836,0.016755210461789946,0.02053219099811485,151.0,0.5025928953699732,0.005522466855702001,experience_tf_lagm4
2,time_residual_shifted_null,Z_masked100_time_resid,5006,2447,32,16,-0.0032566631271038204,-0.0029121710686013103,0.021800427057695262,0.02163005620241165,-1.798916682720583,0.004903964037597058,0.016755210461789946,0.022126836624761906,154.0,0.4984934621469825,-0.005504244687409275,experience_tf_lagm4
2,time_residual_mean,Z_masked100_time_resid,5006,2447,32,16,-5.705030170499725e-09,-6.5713421371071945e-09,-0.036631490649992715,-0.09016569703817368,-2.112226013584184e-05,0.0032693093583980384,0.016346546791990192,0.020589435995856623,153.0,0.5,-5.3939058081153846e-18,experience_tf_lagm4
3,real_eeg_ridge,Z_masked100,4930,2523,32,16,0.01254416872825459,0.01266649505123496,0.02635203031649316,0.03842240199446678,-0.7696363474820349,0.003963535473642489,0.01823226317875545,0.022593723473953692,146.0,0.5248784670496582,0.0258920012206722,experience_tf_lagm4
3,shifted_null_ridge,Z_masked100,4930,2523,32,16,0.0007314204067370156,-0.0009062983153853565,-0.0038586661184408827,0.00040711104520596564,-1.395628812581339,0.0035671819262782403,0.0186286167261197,0.02084612405446383,156.0,0.5038579700938997,0.0037248397607538676,experience_tf_lagm4
3,time_only_ridge,Z_masked100,4930,2523,32,16,0.05723940085590584,0.05033485218882561,0.0733811672802846,0.10497989505529404,-0.010633883340790629,0.003963535473642489,0.02100673801030519,0.024458754161005566,138.0,0.5491273880856593,0.08341176898569903,experience_tf_lagm4
3,train_mean,Z_masked100,4930,2523,32,16,-1.4625245505402635e-09,-1.1842571923104117e-09,-0.005447897650453176,-0.0044518327340483665,-3.435100728887974e-05,0.0031708283789139914,0.015854141894569955,0.020064988197839907,158.0,0.5,-5.963111948670274e-19,experience_tf_lagm4
3,time_residual_eeg_ridge,Z_masked100_time_resid,4930,2523,32,16,0.008254065447545145,0.007051748223602772,0.019015150331399312,0.016399135813117027,-0.6516266808940292,0.0047562425683709865,0.01823226317875545,0.02300528650455013,154.0,0.5146956494711333,0.01613897566554558,experience_tf_lagm4
3,time_residual_shifted_null,Z_masked100_time_resid,4930,2523,32,16,-0.0019276551732332337,-0.0003579488738978398,0.006758205774949393,0.005349385552108288,-1.296293284455459,0.0015854141894569957,0.01466508125247721,0.0188903695199372,157.0,0.4984028177688304,0.0023868727186801405,experience_tf_lagm4
3,time_residual_mean,Z_masked100_time_resid,4930,2523,32,16,1.1697794637705832e-09,4.755477789331053e-09,0.006387995924483197,0.016088899224996567,-3.5568406076436077e-05,0.0031708283789139914,0.015854141894569955,0.020064988197839907,158.0,0.5,-4.607859233063394e-19,experience_tf_lagm4
