dataset_name,target,status,reasons,real_rank_pct,shifted_rank_pct,time_rank_pct,mean_rank_pct,real_minus_shifted,real_minus_time,real_diag_minus_offdiag,real_row_corr,real_target_corr,residual_status,residual_reasons,residual_rank_pct,residual_shifted_rank_pct,residual_minus_shifted,residual_diag_minus_offdiag,residual_row_corr,n_samples,n_runs,n_subjects,target_dim
affective_tf_lagm4,Z_masked100,fail,rank<0.52|diag<0.02,0.514062453824255,0.5024023908160967,0.49842588147846634,0.5,0.01166006300815825,0.015636572345788635,0.017462728144747308,0.017375428418370937,0.006370664583452405,fail,rank<0.52|diag<0.02,0.5143992858711977,0.5034313419329487,0.010967943938248959,0.01796795724308781,0.017816393694831033,19422,21,21,100
experience_tf_lagm4,Z_masked100,time_dominated,rank<0.52|diag<0.02|shifted_close|time_beats_real,0.5119694365062465,0.5023714910400842,0.5980677119302485,0.5,0.009597945466162328,-0.08609827542400206,0.015587659918990896,0.02239946449938472,0.010651488757768371,confounded,rank<0.52|diag<0.02|shifted_close,0.5047392225669668,0.4988547031120054,0.005884519454961379,0.00637358515813364,0.012402013880384184,7813,24,24,100
xp2_tf_lagp5,Z_masked100,time_dominated,rank<0.52|diag<0.02|shifted_close|time_beats_real,0.5049496527395804,0.498938294964785,0.52557271689414,0.5,0.0060113577747953895,-0.02062306415455961,0.004977838250596537,-0.0019055481831884782,0.0010509875335837175,confounded,rank<0.52|diag<0.02|shifted_close,0.5062572880684694,0.49831222390902047,0.0079450641594489,0.006067170924275674,0.00307906457817967,5389,17,17,100
