fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,12568,6287,16,32,nan,nan,nan,nan,-5.776598710482972e-07,0.0,0.0,0.002224340641506349,449.5,0.5,0.0
1,time_ridge,real,12568,6287,16,32,0.0004697907124864287,0.00026370445266366005,0.0052042281806529474,0.004723275080323219,-1.299734709636624e-06,0.001590583744234134,0.005567043104819469,0.008666251122224716,447.0,0.5031000402257312,0.00368268811721854
1,ridge_last,real,12568,6287,16,32,0.004707597065134905,0.007192624034360051,0.004990367439174278,0.01540397573262453,-0.02930793459157277,0.0009543502465404804,0.004930809607125815,0.007859913182085582,443.0,0.5001929147487336,0.0007737233702153389
1,ridge_context_mean,real,12568,6287,16,32,-0.00023027497081784531,-4.430426633916795e-05,-0.009464165299378298,-0.01083797961473465,-14.422302003468847,0.001590583744234134,0.005885159853666296,0.008739882602321775,448.0,0.5009857809740257,0.0011508228503098144
1,longctx_lowrank_transformer,real,12568,6287,16,32,0.00392146002559457,0.005213858792558312,0.004916934601787342,0.015609708614647388,-0.08902070766222492,0.0006362334976936536,0.004771751232702402,0.0074420428661358395,444.0,0.5018873799184319,0.003352234195311684
1,longctx_lowrank_transformer,shifted_null,12568,6287,16,32,0.0006275044725043699,0.0025269805919378996,-0.0005597731022615981,0.0012181199854239821,-0.002615210650892763,0.0006362334976936536,0.004771751232702402,0.008167722735378202,445.0,0.5014548515855214,0.0008665334620082558
2,train_mean,real,12574,6281,16,32,nan,nan,nan,nan,-1.2902979400486458e-06,0.0,0.0,0.0022264630984100437,449.5,0.5,0.0
2,time_ridge,real,12574,6281,16,32,0.0005526629296923602,0.00038577503755732323,0.005006033867247685,0.003532982664182782,-3.612834232225026e-06,0.001273682534628244,0.005890781722655628,0.00903910984269243,446.0,0.5054084539338546,0.004136473527004583
2,ridge_last,real,12574,6281,16,32,0.010409712420369033,0.005930912797339261,0.024914795158675517,0.01436626072973013,-0.004222112919650023,0.0011144722177997134,0.006209202356312689,0.008976258457317523,441.0,0.5118593237030321,0.025768967409089887
2,ridge_context_mean,real,12574,6281,16,32,0.00460469105928496,0.0013726526085520163,-0.0009414607430284831,-0.009945979341864586,0.0011769452660774782,0.0015921031682853048,0.0049355198216844455,0.008416695360088398,452.0,0.49950916180793986,0.0028230320207847264
2,longctx_lowrank_transformer,real,12574,6281,16,32,0.013759337448732367,0.004564550705254078,0.0315675393099138,0.0248205978423357,-0.016831678569235065,0.001273682534628244,0.00652762298996975,0.009051037577688858,434.0,0.51372238300148,0.029796681881978378
2,longctx_lowrank_transformer,shifted_null,12574,6281,16,32,-0.00022907322272658348,-0.002159438212402165,-0.0063708813019963065,-0.002027269219979644,-0.0026620781951518513,0.0014328928514567743,0.005572361088998567,0.008193457755457413,446.0,0.49950169220117524,-0.002123901283584205
3,train_mean,real,12568,6287,16,32,nan,nan,nan,nan,-9.453874008080732e-07,0.0,0.0,0.002224340641506349,449.5,0.5,0.0
3,time_ridge,real,12568,6287,16,32,0.0009117224435613025,0.0010056134779006243,0.004561130451921408,0.005675157997757196,-4.59188166135327e-06,0.000795291872117067,0.006362334976936536,0.008491055026497475,447.0,0.5007018241015381,0.0012280977554016172
3,ridge_last,real,12568,6287,16,32,0.00886428658850491,0.008322077337652445,0.03498650773657014,0.03810488432645798,-0.011248016712288367,0.0012724669953873072,0.007634801972323843,0.009423953577200961,427.0,0.5187331351666762,0.035908953727066366
3,ridge_context_mean,real,12568,6287,16,32,0.0047577919576724526,0.0018945641932077706,-0.005134861539282422,-0.007418626453727484,0.0004944376106440496,0.0006362334976936536,0.0062032766025131225,0.00856526124768326,450.0,0.5026048860123097,0.0025366932404504486
3,longctx_lowrank_transformer,real,12568,6287,16,32,0.008298286898934748,-0.001574220194015652,0.02226478426624431,0.019200239330530167,-0.0253758860305775,0.000795291872117067,0.005567043104819469,0.008631985967640234,433.0,0.5139333245080387,0.021472794291077513
3,longctx_lowrank_transformer,shifted_null,12568,6287,16,32,-0.004132161404413637,-0.00426827697083354,0.0004956369058629794,0.0012689867289736867,-0.002617169963907706,0.000795291872117067,0.005089867981549229,0.007842537401714558,454.0,0.4969754040253142,-0.0017922723831109266
