eval_dataset,fold,model,n_train,n_test,test_subjects,latent_corr_mean,residual_latent_corr_mean,roi_corr_mean,roi_corr_median,roi_corr_positive_frac,spatial_corr_mean,spatial_corr_median,r2_uniform,r2_variance_weighted,best_epoch,best_val_mse,epochs_ran,trainable_params
natview,1,time_dataset_ridge,3712,2034,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,-0.009370083460671594,nan,-0.009370083460671594,-0.01116036856546998,0.34,-0.0020544324132350618,-0.001884064229670912,-6.672382005490363e-05,-6.690923328278586e-05,0.0,nan,0.0,
natview,1,schaefer_spatial,3712,2034,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,-0.008668471233686432,nan,-0.008668471233686432,-0.00773417460732162,0.37,-0.0016801097041738704,-0.006796898320317268,-0.011716553010046482,-0.01172424666583538,3.0,1.002673737037139,7.0,1404227
natview,1,schaefer_shifted_null,3712,2034,sub-05 sub-06 sub-08 sub-11 sub-13 sub-17 sub-18 sub-19,0.01782791122182971,nan,0.01782791122182971,0.017689576372504234,0.89,0.0016724263629947908,0.00596480374224484,-0.0008470344473607838,-0.0008490658947266638,9.0,0.998327299044551,12.0,1404227
natview,2,time_dataset_ridge,3834,1912,sub-01 sub-02 sub-03 sub-07 sub-12 sub-16 sub-22,0.004754239097164828,nan,0.004754239097164828,0.00332086521666497,0.57,-0.00014322084432735597,0.006716153817251325,7.931590516818687e-06,7.930686479085125e-06,0.0,nan,0.0,
natview,2,schaefer_spatial,3834,1912,sub-01 sub-02 sub-03 sub-07 sub-12 sub-16 sub-22,-0.004823449670411719,nan,-0.004823449670411719,-0.0049532256089150906,0.36,-0.00043287355406410754,0.004085252992808819,-0.011355800554156303,-0.011354714632034302,4.0,1.0130505382233832,8.0,1404227
natview,2,schaefer_shifted_null,3834,1912,sub-01 sub-02 sub-03 sub-07 sub-12 sub-16 sub-22,-0.0011277343968686183,nan,-0.0011277343968686183,-0.0013620394165627658,0.47,0.00044835965746798637,-0.00335919251665473,-0.0019734567031264305,-0.0019729160703718662,8.0,1.0052542314258726,12.0,1404227
natview,3,time_dataset_ridge,3946,1800,sub-04 sub-09 sub-10 sub-14 sub-15 sub-20 sub-21,-0.007391814629045257,nan,-0.007391814629045257,-0.009143787901848555,0.35,0.002238360838923654,0.004105120315216482,-5.1288006943650544e-05,-5.124420567881316e-05,0.0,nan,0.0,
natview,3,schaefer_spatial,3946,1800,sub-04 sub-09 sub-10 sub-14 sub-15 sub-20 sub-21,-0.0004962422300013714,nan,-0.0004962422300013714,0.0012400726263877004,0.52,0.0009154276176822249,-0.004097588011063635,-0.011140648275613785,-0.011142070405185223,1.0,1.0100056393385788,5.0,1404227
natview,3,schaefer_shifted_null,3946,1800,sub-04 sub-09 sub-10 sub-14 sub-15 sub-20 sub-21,-0.024890793767699506,nan,-0.024890793767699506,-0.02367115020751953,0.08,0.0008208240433062505,-0.002550675068050623,-0.0018108267104253173,-0.001810787827707827,6.0,0.9990613902768781,10.0,1404227
