fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,mode,lag
3,real_eeg_ridge,Z,11520,5376,32,16,0.035095789542538114,0.03105313517153263,0.0682668878965693,0.07069429382681847,-0.05038426342837754,0.006138392857142857,0.029203869047619048,0.030920209554679896,110.0,0.5492851307189542,0.07022201832752464,affective,tf,-8
3,shifted_null_ridge,Z,11520,5376,32,16,-0.006504627534013707,-0.0067322885151952505,0.0053910483946113105,0.00786940148100257,-0.09066181973132337,0.0026041666666666665,0.01804315476190476,0.022699095852164283,126.5,0.50359258286648,0.005226478169598229,affective,tf,-8
3,time_only_ridge,Z,11520,5376,32,16,0.005462260951162534,0.0056748653296381235,0.007125263277116357,0.005895812064409256,-0.0002405823203754931,0.0027901785714285715,0.018229166666666668,0.02343595920113463,125.0,0.5068397671568627,0.008245059937644813,affective,tf,-8
3,time_residual_eeg_ridge,Z_time_resid,11520,5376,32,16,0.03483255047467537,0.03014515247195959,0.0664242628031172,0.06762390211224556,-0.050701138096198584,0.005766369047619048,0.028273809523809524,0.030594109777230767,111.0,0.548203343837535,0.06793139652079642,affective,tf,-8
3,time_residual_shifted_null,Z_time_resid,11520,5376,32,16,0.0009308393325682118,0.0008529295737389475,-0.0014107704073467175,-0.004478287883102894,-0.09680449641838118,0.00427827380952381,0.01878720238095238,0.023853235979447135,130.0,0.49863299486461254,-0.0005924745039410187,affective,tf,-8
1,real_eeg_ridge,Z,11625,5376,32,16,0.048519825024413876,0.05118061043322086,0.07774413299086648,0.08773365989327431,-0.07000750673116873,0.00744047619047619,0.033854166666666664,0.03371679393361965,109.0,0.5573748249299719,0.07582342501440181,affective,tf,-7
1,shifted_null_ridge,Z,11625,5376,32,16,-0.005238965044554789,-0.004348645103164017,0.011202414676881,0.013273795135319233,-0.08974016840009913,0.004464285714285714,0.019903273809523808,0.02466379969283596,127.0,0.5035437091503268,0.004944874836691928,affective,tf,-7
1,time_only_ridge,Z,11625,5376,32,16,0.0062663070511916885,0.007203276036307216,0.0038590217559816764,0.014282055664807558,-7.73779528604468e-05,0.0033482142857142855,0.017671130952380952,0.02341941320212946,125.5,0.5081123074229692,0.006470868065323666,affective,tf,-7
1,time_residual_eeg_ridge,Z_time_resid,11625,5376,32,16,0.04818775402236497,0.050965892150998116,0.07362268849480881,0.08619631826877594,-0.07042976931055045,0.00744047619047619,0.03311011904761905,0.03386862293166818,109.0,0.5558043008870215,0.07318878698791918,affective,tf,-7
1,time_residual_shifted_null,Z_time_resid,11625,5376,32,16,-0.0013912309830175218,-0.0008872800790413748,-0.01047744262248649,-0.006429905071854591,-0.09873312750931373,0.002418154761904762,0.018601190476190476,0.022357800861998883,130.0,0.4958665236928104,-0.009329179291966753,affective,tf,-7
2,real_eeg_ridge,Z,11655,5376,32,16,0.03946417127008317,0.032125224359333515,0.05658470336792577,0.062081415206193924,-0.06935455682260039,0.006510416666666667,0.029575892857142856,0.0316472440989828,114.0,0.5420912114845938,0.057077696497895125,affective,tf,-7
2,shifted_null_ridge,Z,11655,5376,32,16,-0.0013625048395624617,-0.0007636472291778773,-0.01563879980432689,-0.014063008595257998,-0.10253355516025331,0.0033482142857142855,0.017857142857142856,0.022468707889129944,131.0,0.4908606150793651,-0.013517414961665978,affective,tf,-7
2,time_only_ridge,Z,11655,5376,32,16,0.006218810028286725,0.004334714962169528,0.0008079028610471336,-0.005704776616767049,-3.5224958780943894e-06,0.00390625,0.019159226190476192,0.02434176071468113,129.0,0.5026807598039216,0.001084879894592505,affective,tf,-7
2,time_residual_eeg_ridge,Z_time_resid,11655,5376,32,16,0.03927666174422484,0.03187474235892296,0.054459077087540345,0.058174414560198784,-0.06957111079887235,0.006324404761904762,0.028645833333333332,0.030888275127356753,114.0,0.5405119339402428,0.055294163118387654,affective,tf,-7
2,time_residual_shifted_null,Z_time_resid,11655,5376,32,16,0.006536630444315961,0.006283673457801342,-0.004188193062673019,-0.0028381096199154854,-0.1041177899653285,0.004650297619047619,0.02194940476190476,0.024797391633221682,129.0,0.49789332399626524,-0.0052404033944085495,affective,tf,-7
3,real_eeg_ridge,Z,11520,5376,32,16,0.04488272243179381,0.037910621613264084,0.07734362540345176,0.08328741788864136,-0.046332493399773744,0.005022321428571429,0.030691964285714284,0.031163907460408424,108.0,0.5557984652194211,0.07919376154234078,affective,tf,-7
3,shifted_null_ridge,Z,11520,5376,32,16,-0.005139150365721434,-0.006395226810127497,0.0025083675004653047,0.0004229323094477877,-0.09599293929128372,0.00390625,0.02027529761904762,0.024020151812419597,127.0,0.5028988678804855,0.0029382937646567917,affective,tf,-7
3,time_only_ridge,Z,11520,5376,32,16,0.005458436964090652,0.005893496330827475,0.0036731071751508657,0.0029569148318842053,-0.0002643332644987062,0.002976190476190476,0.018973214285714284,0.023558804935935634,127.0,0.5048793475723622,0.005593548731969909,affective,tf,-7
3,time_residual_eeg_ridge,Z_time_resid,11520,5376,32,16,0.04457919151900569,0.03767740912735462,0.07492921821157206,0.07785804197192192,-0.04666089116639527,0.004650297619047619,0.031063988095238096,0.030738715662538215,109.0,0.5539543942577031,0.07644204349928005,affective,tf,-7
