fold,method,target_mode,n_train,n_test,test_subjects,x_dim,y_dim,n_components,latent_corr_mean,latent_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,0,nan,nan,nan,nan,-4.774317703404307e-07,0.0,0.0,0.0021502073410949287,465.0,0.5,0.0
1,time_ridge,real,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,15,32,0,0.0009455766835344548,0.00022091343271313235,0.012369639364326144,0.014089558273553848,-2.088763995322651e-06,0.0016912669126691268,0.005688806888068881,0.008401801191849332,460.5,0.5023100380592839,0.002637381748764444
1,ridge,real,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,0,-0.0006228836773516377,-0.00022468323004432023,0.003663126698125021,0.001877694798167795,-0.019117263270380214,0.0012300123001230013,0.00445879458794588,0.007917657561790015,462.0,0.5032016459026188,0.005729612147354774
1,pls,real,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,16,0.0004796816381684721,-0.00027738642825170245,0.00649138786543534,0.006180207245051861,-0.03380055801031734,0.0015375153751537515,0.005996309963099631,0.008410382056793713,463.0,0.5052262170223755,0.006925401017438749
1,cca_shared,real,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,16,-4.576622450258583e-05,0.0036321990191936493,0.001276774791279177,-0.004540970781818032,-1.1501818925621534,0.0012300123001230013,0.006457564575645757,0.008721369063982963,466.0,0.50091845887993,0.0021264584393488723
1,ridge,shifted_null,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,0,0.00173755839750811,0.002156493836082518,0.003181305906696504,0.0033366510178893805,-0.01030112755658008,0.0006150061500615006,0.004305043050430504,0.007633633193151507,463.0,0.4998961672589762,0.0010866797916976062
1,pls,shifted_null,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,16,0.0002864195848815143,-0.0017109608743339777,-0.00011154497238041042,-0.0028188657015562057,-0.019290929076854146,0.0012300123001230013,0.004920049200492005,0.008106240405567997,467.0,0.4984126415349075,-0.0015499411523332712
1,cca_shared,shifted_null,13002,6504,sub-11 sub-17 sub-19 sub-08 sub-18 sub-05 sub-13,128,32,16,0.0012654358520194364,0.001585296995472163,-0.002361564852555249,-0.002867873525246978,-1.0820741911149914,0.0006150061500615006,0.004151291512915129,0.007228160247218007,462.0,0.501045306056329,0.0007590439983028146
2,train_mean,real,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,0,nan,nan,nan,nan,-7.875141654345441e-07,0.0,0.0,0.0021521906174337543,465.0,0.5,0.0
2,time_ridge,real,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,15,32,0,0.000782544549110753,0.0002937332392320968,0.018281851847187964,0.01754326093941927,5.625101181516712e-07,0.0010772545398584179,0.006309633733456448,0.008467503816768323,455.0,0.5063147461309339,0.0056627850599130615
2,ridge,real,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,0,0.0020698419572227067,0.00037305722980818246,0.022726669051597367,0.026558577083051205,-0.004245038857636496,0.0013850415512465374,0.006617420744844568,0.009056298649323473,444.0,0.5152314105413781,0.025965044262580183
2,pls,real,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,16,0.0006610195671328256,-0.0008996810065582395,0.027615775442998886,0.03225407004356384,-0.01140219259693942,0.0007694675284702986,0.007694675284702986,0.009368178104040571,441.0,0.5191229953540899,0.029831964224989422
2,cca_shared,real,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,16,0.0025867075091809966,0.0022658406232949346,0.005488138737637447,0.005474925972521305,-1.3939872700038913,0.0007694675284702986,0.00554016620498615,0.008049413572315367,459.0,0.5040473020271059,0.003106658972055093
2,ridge,shifted_null,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,0,0.003114712789283658,0.0034068914828822017,-0.004366686881527437,-0.009265283588320017,-0.0070211387927341384,0.0012311480455524776,0.0047706986765158515,0.007888806204075777,464.0,0.5012178277740515,0.0016935353371290668
2,pls,shifted_null,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,16,0.001996736618025352,0.006366141373291612,-0.003539845634089303,-0.0021875275997444987,-0.013511380535957462,0.0012311480455524776,0.0046168051708217915,0.007963561674786655,461.0,0.5027225977491745,0.0029992655256369655
2,cca_shared,shifted_null,13008,6498,sub-06 sub-12 sub-07 sub-03 sub-01 sub-16 sub-02,128,32,16,0.0030136166751617566,-0.0001620113616809249,0.00020904706059417778,-0.0012645911774598062,-1.5398788074870438,0.0015389350569405972,0.006001846722068329,0.008656386685732325,462.5,0.5039108140269266,0.004549212716377278
3,train_mean,real,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,0,nan,nan,nan,nan,-8.224454286498428e-07,0.0,0.0,0.0021502073410949287,465.0,0.5,0.0
3,time_ridge,real,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,15,32,0,0.001525643199499882,0.0019224451971240342,0.012047005581770931,0.008079925086349249,1.2924142450687626e-06,0.001076260762607626,0.005996309963099631,0.00810310779312644,462.0,0.49942731345628594,0.001454288816849035
3,ridge,real,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,0,0.005533718036531354,0.0014746336382813752,0.021677427560127603,0.017506836913526058,-0.010330854521975352,0.0015375153751537515,0.005996309963099631,0.008977868491258673,453.0,0.5119121921914593,0.01951399413556851
3,pls,real,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,16,0.005853986849615467,0.004310801392421126,0.022078578145846506,0.01601223833858967,-0.02224444652536195,0.0015375153751537515,0.006457564575645757,0.009043018053400922,454.0,0.5133461687346565,0.019603497735534776
3,cca_shared,real,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,16,0.008884981070877984,0.009845076128840446,0.012044841973214981,0.01006074994802475,-1.3247446565711347,0.0015375153751537515,0.006765067650676507,0.00907133277290165,457.0,0.5109113918685085,0.00935659771795771
3,ridge,shifted_null,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,0,-0.001693057699867495,0.00018045583419734612,-0.011262689378879549,-0.007750204764306545,-0.012887837359771614,0.0007687576875768758,0.00445879458794588,0.007644266069544347,473.0,0.4951760607587714,-0.010541075651996147
3,pls,shifted_null,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,16,0.0005854033952346072,0.002485929988324642,-0.012531706129659984,-0.009242963045835495,-0.025360222285850886,0.0012300123001230013,0.00538130381303813,0.008093825335670119,470.0,0.4944311242405903,-0.012049170219823952
3,cca_shared,shifted_null,13002,6504,sub-21 sub-04 sub-10 sub-14 sub-20 sub-09 sub-15,128,32,16,0.00024133907572831959,0.00034368515480309725,-0.00121554421648476,-0.003965846495702863,-1.4046026697927974,0.0006150061500615006,0.00538130381303813,0.007652120256687068,464.0,0.49994544705292643,-0.00024735961503146754
