dataset,subject,run,cache_path,source_kind,target_kind,volume_path,target_meta_path,required_warp,all_required_files_exist,transform_files_exist,status,error,transform_count,missing_transforms,missing_core_files,ref_path,t1_path,fd_available,fd_mean,fd_p95,fd_gt_05_frac,denoise_kind,shape,spatial_shape,n_time,zooms,spatial_zooms,tr_header,affine_det,spatial_mm3,header_ok,tr_sidecar,tr_used,neurostorm_shape_path,cache_windows,sample_time_min,sample_time_max,aligned_windows,time_align_frac,latent_time_idx_min,latent_time_idx_max,time_idx_monotonic,sample_intensity_checked,sample_finite_frac,sample_nonzero_frac,sample_std,ready_for_neurostorm_metadata
Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338,sub-xp221,sub-xp221_ses-nosession_2dNF_2dNF_run-01,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp221_ses-nosession_2dNF_2dNF_run-01.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp221/func/sub-xp221_task-2dNF_run-01_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp221/cb9b552848de6c5d/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp221/anat/sub-xp221_T1w.nii.gz,True,0.36204060912132263,0.732598602771759,0.1897590361445783,intercept+linear_quadratic_trend+dct_highpass_128s_5cos+fd_deriv_power2+fd_spikes_0.5_50,106x106x16x332,106x106x16,332,1.981x1.981x4x1,1.981x1.981x4,1.0,-15.699535617474655,15.699535617474655,True,1.0,1.0,105x105x32->96x96x96,322,10.5,331.5,322,1.0,10,331,True,True,1.0,0.9629629629629629,307.379638671875,True
Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338,sub-xp222,sub-xp222_ses-nosession_1dNF_1dNF_run-01,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp222_ses-nosession_1dNF_1dNF_run-01.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp222/func/sub-xp222_task-1dNF_run-01_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp222/68465f42274a4680/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Motor_imagery_neurofeedback_XP2_OpenNeuro_ds002338/sub-xp222/anat/sub-xp222_T1w.nii.gz,True,0.37810301780700684,0.7112665772438049,0.21385542168674698,intercept+linear_quadratic_trend+dct_highpass_128s_5cos+fd_deriv_power2+fd_spikes_0.5_50,106x106x16x332,106x106x16,332,1.981x1.981x4x1,1.981x1.981x4,1.0,-15.699536905176103,15.699536905176103,True,1.0,1.0,105x105x32->96x96x96,322,10.5,331.5,322,1.0,10,331,True,True,1.0,0.9629629629629629,281.6904602050781,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-001,sub-001_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-001_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-001/ses-001/func/sub-001_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-001/06625c5bd0c86c46/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-001/ses-001/anat/sub-001_ses-001_T1w.nii.gz,True,0.22696352005004883,0.6175383925437927,0.06825938566552901,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_20,96x96x81x293,96x96x81,293,2x2x2x2,2x2x2,2.0,-8.000000260173508,8.000000260173508,True,2.0,2.0,96x96x81->96x96x96,288,11.0,585.0,288,1.0,5,292,True,True,1.0,0.9540037722908093,5637.05517578125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-002,sub-002_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-002_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-002/ses-001/func/sub-002_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-002/ae2c664a83a29c2d/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-002/ses-001/anat/sub-002_ses-001_T1w.nii.gz,True,0.10676420480012894,0.18116046488285065,0.0,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2,96x96x81x317,96x96x81,317,2x2x2x2,2x2x2,2.0,-7.999999778283042,7.999999778283042,True,2.0,2.0,96x96x81->96x96x96,312,11.0,633.0,312,1.0,5,316,True,True,1.0,0.9509387860082305,5355.5830078125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-003,sub-003_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-003_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-003/ses-001/func/sub-003_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-003/26fcd43dab77e288/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-003/ses-001/anat/sub-003_ses-001_T1w.nii.gz,True,0.14437398314476013,0.2739408016204834,0.002777777777777778,intercept+linear_quadratic_trend+dct_highpass_128s_11cos+fd_deriv_power2+fd_spikes_0.5_1,96x96x81x360,96x96x81,360,2x2x2x2,2x2x2,2.0,-7.999999589978286,7.999999589978286,True,2.0,2.0,96x96x81->96x96x96,355,11.0,719.0,355,1.0,5,359,True,True,1.0,0.9538966049382716,5683.74609375,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-004,sub-004_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-004_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-004/ses-001/func/sub-004_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-004/3ff8da3d2b11c044/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-004/ses-001/anat/sub-004_ses-001_T1w.nii.gz,True,0.15059049427509308,0.275634765625,0.0,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2,96x96x81x313,96x96x81,313,2x2x2x2,2x2x2,2.0,-7.99999976626925,7.99999976626925,True,2.0,2.0,96x96x81->96x96x96,308,11.0,625.0,308,1.0,5,312,True,True,1.0,0.9538966049382716,5653.2021484375,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-005,sub-005_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-005_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-005/ses-001/func/sub-005_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-005/9e5a6a213b5bb9ce/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-005/ses-001/anat/sub-005_ses-001_T1w.nii.gz,True,0.14470642805099487,0.2910863757133484,0.0,intercept+linear_quadratic_trend+dct_highpass_128s_10cos+fd_deriv_power2,96x96x81x325,96x96x81,325,2x2x2x2,2x2x2,2.0,-8.000000503479445,8.000000503479445,True,2.0,2.0,96x96x81->96x96x96,320,11.0,649.0,320,1.0,5,324,True,True,1.0,0.9465663580246914,6635.994140625,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-006,sub-006_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-006_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-006/ses-001/func/sub-006_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-006/d675503372a038b1/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-006/ses-001/anat/sub-006_ses-001_T1w.nii.gz,True,0.16493543982505798,0.361954003572464,0.029239766081871343,intercept+linear_quadratic_trend+dct_highpass_128s_10cos+fd_deriv_power2+fd_spikes_0.5_10,96x96x81x342,96x96x81,342,2x2x2x2,2x2x2,2.0,-7.999999812925478,7.999999812925478,True,2.0,2.0,96x96x81->96x96x96,337,11.0,683.0,337,1.0,5,341,True,True,1.0,0.9524176954732511,5877.57861328125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-007,sub-007_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-007_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-007/ses-001/func/sub-007_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-007/404b3840130fb3d5/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-007/ses-001/anat/sub-007_ses-001_T1w.nii.gz,True,0.12604956328868866,0.22492173314094543,0.0,intercept+linear_quadratic_trend+dct_highpass_128s_10cos+fd_deriv_power2,96x96x81x350,96x96x81,350,2x2x2x2,2x2x2,2.0,-8.00000032018132,8.00000032018132,True,2.0,2.0,96x96x81->96x96x96,345,11.0,699.0,345,1.0,5,349,True,True,1.0,0.9542824074074074,5746.51611328125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-008,sub-008_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-008_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-008/ses-001/func/sub-008_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-008/a4a1498db0eebc58/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-008/ses-001/anat/sub-008_ses-001_T1w.nii.gz,True,0.12794899940490723,0.26190757751464844,0.00625,intercept+linear_quadratic_trend+dct_highpass_128s_10cos+fd_deriv_power2+fd_spikes_0.5_2,96x96x81x320,96x96x81,320,2x2x2x2,2x2x2,2.0,-7.999999439191485,7.999999439191485,True,2.0,2.0,96x96x81->96x96x96,315,11.0,639.0,315,1.0,5,319,True,True,1.0,0.9503600823045267,5264.35302734375,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-009,sub-009_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-009_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-009/ses-001/func/sub-009_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-009/e69ac7e1de36db32/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-009/ses-001/anat/sub-009_ses-001_T1w.nii.gz,True,0.2488846331834793,0.5602189302444458,0.064343163538874,intercept+linear_quadratic_trend+dct_highpass_128s_11cos+fd_deriv_power2+fd_spikes_0.5_24,96x96x81x373,96x96x81,373,2x2x2x2,2x2x2,2.0,-8.000000562817071,8.000000562817071,True,2.0,2.0,96x96x81->96x96x96,368,11.0,745.0,368,1.0,5,372,True,True,1.0,0.9479809670781894,4327.8046875,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-010,sub-010_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-010_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-010/ses-001/func/sub-010_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-010/0b4c8aba908b29cc/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-010/ses-001/anat/sub-010_ses-001_T1w.nii.gz,True,0.1086641326546669,0.20470376312732697,0.0,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2,96x96x81x311,96x96x81,311,2x2x2x2,2x2x2,2.0,-7.999999653531563,7.999999653531563,True,2.0,2.0,96x96x81->96x96x96,306,11.0,621.0,306,1.0,5,310,True,True,1.0,0.9530821330589849,5302.34033203125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-011,sub-011_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-011_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-011/ses-001/func/sub-011_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-011/bade5be76e073cfa/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-011/ses-001/anat/sub-011_ses-001_T1w.nii.gz,True,0.11408230662345886,0.19284328818321228,0.0049261083743842365,intercept+linear_quadratic_trend+dct_highpass_128s_12cos+fd_deriv_power2+fd_spikes_0.5_2,96x96x81x406,96x96x81,406,2x2x2x2,2x2x2,2.0,-7.999999252084786,7.999999252084786,True,2.0,2.0,96x96x81->96x96x96,401,11.0,811.0,401,1.0,5,405,True,True,1.0,0.9509387860082305,4843.01025390625,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-012,sub-012_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-012_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-012/ses-001/func/sub-012_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-012/a432a040e0e8128a/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-012/ses-001/anat/sub-012_ses-001_T1w.nii.gz,True,0.19243013858795166,0.3930514454841614,0.018518518518518517,intercept+linear_quadratic_trend+dct_highpass_128s_11cos+fd_deriv_power2+fd_spikes_0.5_7,96x96x81x378,96x96x81,378,2x2x2x2,2x2x2,2.0,-7.999999988136116,7.999999988136116,True,2.0,2.0,96x96x81->96x96x96,373,11.0,755.0,373,1.0,5,377,True,True,1.0,0.9494598765432098,4098.46142578125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-013,sub-013_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-013_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-013/ses-001/func/sub-013_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-013/f2e9df11620954f0/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-013/ses-001/anat/sub-013_ses-001_T1w.nii.gz,True,0.15801383554935455,0.29698944091796875,0.003401360544217687,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_1,96x96x81x294,96x96x81,294,2x2x2x2,2x2x2,2.0,-8.000000109896355,8.000000109896355,True,2.0,2.0,96x96x81->96x96x96,289,11.0,587.0,289,1.0,5,293,True,True,1.0,0.9538537379972565,4467.501953125,True
Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216,sub-014,sub-014_ses-001_ExperienceSampling_ExperienceSampling_run-001,/home/sudaxin/projects/paired_data/data/pooled_raw_schaefer100_mni_proxy_full_mask_min80/run_cache/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-014_ses-001_ExperienceSampling_ExperienceSampling_run-001.npz,native_bold_requires_ants_to_mni,mni_proxy_ants_schaefer100,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-014/ses-001/func/sub-014_ses-001_task-ExperienceSampling_run-001_bold.nii.gz,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/targets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-014/8ee08b7bc31b8c74/schaefer100_mni_proxy.npz,True,True,True,ok,,3,,,/home/sudaxin/projects/paired_data/data/mni_schaefer100_proxy_full_denoise_work/mni152_on_schaefer100_grid.nii.gz,/home/sudaxin/projects/paired_data/downloads/paired_datasets/Multi_session_EEG_fMRI_experience_sampling_OpenNeuro_ds007216/sub-014/ses-001/anat/sub-014_ses-001_T1w.nii.gz,True,0.177509143948555,0.30699867010116577,0.003278688524590164,intercept+linear_quadratic_trend+dct_highpass_128s_9cos+fd_deriv_power2+fd_spikes_0.5_1,96x96x81x305,96x96x81,305,2x2x2x2,2x2x2,2.0,-7.99999917189007,7.99999917189007,True,2.0,2.0,96x96x81->96x96x96,300,11.0,609.0,300,1.0,5,304,True,True,1.0,0.9540895061728395,4932.91455078125,True
