fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,calib_frac,n_calib_seq
3,time_residual_mean,calib0.3_time_resid,14647,2863,32,16,-8.148218257527281e-10,-1.7976976574018977e-09,-0.01850428139607141,-0.027089115232229233,-5.103891534963267e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-1.2390881971262907e-19,affective,0.3,1911
1,real_eeg_ridge,calib0.35,14962,2863,32,16,0.031195430011848657,0.028301099315285683,0.03842867305106095,0.05832914263010025,-0.16916520184080963,0.0034928396786587496,0.015717778553964373,0.01945850635751977,180.0,0.5363820344763822,0.04178422906236829,affective,0.35,2226
1,shifted_null_ridge,calib0.35,14962,2863,32,16,-0.006059578263148069,-0.005686131538823247,-0.006942672597561464,-0.01094724703580141,-0.1396047670649181,0.005239259517988124,0.017114914425427872,0.019141839319785955,214.0,0.49085697848821686,-0.00883197650616942,affective,0.35,2226
1,time_only_ridge,calib0.35,14962,2863,32,16,-0.0002233030672869063,0.0004975832562195137,0.010311335315426298,0.007838055491447449,-1.2257422731254408e-05,0.0006985679357317499,0.011526370939573873,0.014364604561164585,205.0,0.49975173443460513,0.0020454336841696885,affective,0.35,2226
1,train_mean,calib0.35,14962,2863,32,16,1.526170906823216e-10,-1.8084860275990877e-09,0.0034674508460929765,-0.0011942823184654117,-7.0863225165584964e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-1.858632295689436e-19,affective,0.35,2226
1,time_residual_eeg_ridge,calib0.35_time_resid,14962,2863,32,16,0.031244512929333723,0.028272303752601147,0.03930033468493128,0.059722650796175,-0.16915918553500187,0.0031435557107928748,0.015368494586098498,0.019322173772405738,181.0,0.5368725729900763,0.04200476424634022,affective,0.35,2226
1,time_residual_shifted_null,calib0.35_time_resid,14962,2863,32,16,0.004173218989308225,0.001028356680762954,-0.0016224050403619707,-0.0038011535070836544,-0.11506419083566644,0.0031435557107928748,0.012224938875305624,0.016482442800836588,205.0,0.49922010368939757,0.00016443933961179266,affective,0.35,2226
1,time_residual_mean,calib0.35_time_resid,14962,2863,32,16,1.1856285892878718e-09,1.6925674195533702e-09,-0.003736357644035115,-0.0073931654915213585,-6.128673804894902e-06,0.0024449877750611247,0.012224938875305624,0.016117733048088983,205.0,0.5,-9.29316147844718e-20,affective,0.35,2226
2,real_eeg_ridge,calib0.35,14967,2861,32,16,0.022013592868461274,0.023437347263097763,0.042022620663680385,0.05195189267396927,-0.07706027504835045,0.003844809507165327,0.018175463124781546,0.019416992413077733,188.0,0.5282533049618985,0.041136074056886004,affective,0.35,2225
2,shifted_null_ridge,calib0.35,14967,2861,32,16,0.004879509235252044,0.0014954135403968394,0.004662670921779103,0.0061283959075808525,-0.07312737566085681,0.002446696959105208,0.01223348479552604,0.016244147411545225,205.0,0.5027178024001607,0.0029494329075880127,affective,0.35,2225
2,time_only_ridge,calib0.35,14967,2861,32,16,-0.0007799728609825252,-0.0016929268022067845,-0.014707792013069293,-0.023621434345841408,-7.350386155424715e-05,0.0020971688220901784,0.01223348479552604,0.015986838093142764,206.0,0.4981925600574451,-0.0006055214746088512,affective,0.35,2225
2,train_mean,calib0.35,14967,2861,32,16,1.5304922765643374e-09,7.169195931355787e-10,-0.011127334061165275,-0.031180495396256447,-5.202833573969556e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,-6.969871108835386e-19,affective,0.35,2225
2,time_residual_eeg_ridge,calib0.35_time_resid,14967,2861,32,16,0.022064397351641674,0.023129641078412533,0.04260885871388478,0.054005011916160583,-0.07693606178307077,0.003844809507165327,0.017126878713736457,0.019158000087582193,189.0,0.5288239088859519,0.04171972605287144,affective,0.35,2225
2,time_residual_shifted_null,calib0.35_time_resid,14967,2861,32,16,-0.007905506550741848,-0.010995850432664156,-0.016465495958751075,-0.01021498627960682,-0.08675033400891508,0.003495281370150297,0.0129325410695561,0.01579479663081843,210.0,0.49126429067209576,-0.01759451502063298,affective,0.35,2225
2,time_residual_mean,calib0.35_time_resid,14967,2861,32,16,-3.5528185202832185e-09,-4.863506930519179e-09,-0.020460329566022974,-0.04066961631178856,-1.4389779272594438e-06,0.002446696959105208,0.01223348479552604,0.01612728897186702,205.0,0.5,4.336808689942018e-18,affective,0.35,2225
3,real_eeg_ridge,calib0.35,14962,2863,32,16,0.0315863542164152,0.03640975244343281,0.055329621226690745,0.05706088989973068,-0.0726007104683708,0.004889975550122249,0.023751309814879495,0.02368012430658483,181.0,0.5412026668858252,0.05728610214912366,affective,0.35,2226
3,shifted_null_ridge,calib0.35,14962,2863,32,16,-0.0074466706973908,-0.003075936547247693,0.007411143863100161,0.007873309776186943,-0.09216761494447168,0.0013971358714634998,0.009430667132378624,0.014338338764499367,202.0,0.5010170327299625,0.0024827452167343403,affective,0.35,2226
3,time_only_ridge,calib0.35,14962,2863,32,16,-0.0006133188435342163,0.0002850944292731583,-0.0038382953193496637,0.0014559804694727063,-0.00021875651268232765,0.0017464198393293748,0.010478519035976248,0.014965646389007412,203.0,0.5015041468910303,0.0012534809566816072,affective,0.35,2226
