dataset_name,calib_frac,status,reasons,real_rank_pct,shifted_rank_pct,time_rank_pct,real_minus_shifted,real_minus_time,real_diag_minus_offdiag,residual_rank_pct,residual_shifted_rank_pct,residual_minus_shifted,residual_diag_minus_offdiag,n_train_mean,n_test_mean,n_calib_seq_mean
affective,0.25,pass,,0.524739640116044,0.5060431780116361,0.5022331077121274,0.018696462104407896,0.022506532403916646,0.03484010409113856,0.525304255777269,0.5012137836057582,0.024090472171510835,0.035700303796766565,14326.666666666666,2862.3333333333335,1588.6666666666667
affective,0.3,pass,,0.5311504108814648,0.49880713833898316,0.5005767337762351,0.032343272542481594,0.030573677105229624,0.04202709944777269,0.5315989402051708,0.49463787593641,0.036961064268760835,0.042820887776044536,14648.0,2862.3333333333335,1910.0
affective,0.35,pass,,0.5352793354413686,0.49819727120611335,0.49981614712769346,0.037082064235255285,0.035463188313675176,0.04673546842279266,0.5360341268886207,0.4962999250612496,0.03973420182737114,0.04775426347835949,14963.666666666666,2862.3333333333335,2225.6666666666665
experience,0.25,pass,,0.5391983656198658,0.4875312775037066,0.5868575622989084,0.051667088116159166,-0.047659196679042615,0.05462562959354889,0.5286283475975351,0.48963412752633056,0.03899422007120451,0.040288224246803624,5587.0,1115.0,618.3333333333334
experience,0.3,pass,,0.5383990248717819,0.4957495375649026,0.5874165828154096,0.04264948730687934,-0.04901755794362772,0.05404385282511339,0.5285388074841917,0.4988582604473817,0.02968054703681,0.039797861843815306,5710.0,1115.0,741.3333333333334
experience,0.35,pass,,0.5387163712391629,0.49730307433021514,0.5876673557392761,0.041413296908947794,-0.04895098450011315,0.05673223209887259,0.5280390608475325,0.4881232310783954,0.0399158297691371,0.039892946736707575,5835.0,1115.0,866.3333333333334
xp2,0.25,fail,rank<0.52|diag<0.02,0.5152343222160801,0.5006154413119587,0.5234500337817086,0.014618880904121445,-0.008215711565628503,0.01521337786550412,0.5122179227320189,0.49256495301271425,0.01965296971930469,0.013726237897773488,3847.6666666666665,765.0,425.0
xp2,0.3,fail,rank<0.52|diag<0.02,0.5177022295927769,0.49989926908666543,0.5262023217247097,0.017802960506111465,-0.008500092131932813,0.01961516189113611,0.516525704809287,0.4995098581168233,0.017015846692463643,0.016542085355997518,3932.6666666666665,765.0,510.0
xp2,0.35,confounded,rank<0.52|diag<0.02|shifted_close,0.5213696947361955,0.4965247834899576,0.5255131748664087,0.024844911246237944,-0.004143480130213151,0.02364325966569697,0.5150414593698175,0.5059025858362508,0.009138873533566683,0.017652162436709497,4017.6666666666665,765.0,595.0
