fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
2,lag_-2_ridge_last_a100,real,9750,5372,32,32,0.04271585110836895,0.040501657873392105,0.06362967287335702,0.07368665188550949,-0.05501342625702077,0.006515264333581534,0.03090096798212956,0.03193813659147059,111.0,0.5466028720880716,0.06188331357930348
3,lag_-2_ridge_last_a100,real,9467,5376,32,32,0.03446089674253017,0.03187648579478264,0.05305921236982448,0.052440181374549866,-0.06890435482652024,0.005394345238095238,0.029575892857142856,0.029885571530920835,116.0,0.5365210667600374,0.05164120395069339
1,lag_+0_ridge_last_a100,real,9687,5376,32,32,0.013534875008190284,0.010979241225868464,0.03608891996667093,0.034696390852332115,-0.07441898155182325,0.005580357142857143,0.023809523809523808,0.027893410422721632,119.0,0.5244240925536882,0.03650388380215214
2,lag_+0_ridge_last_a100,real,9751,5374,32,32,0.016699571915523848,0.014872854109853506,0.04173797465403642,0.04710763692855835,-0.06808664980608414,0.003907703758838854,0.02400446594715296,0.027067075357387397,116.5,0.5275291177383471,0.0403233307174201
3,lag_+0_ridge_last_a100,real,9470,5376,32,32,0.013274182692839531,0.008842077339068055,0.0340884395403442,0.03065857384353876,-0.07262727318785034,0.00427827380952381,0.024739583333333332,0.026162040589312877,121.0,0.5213913690476191,0.03496777083417731
1,lag_+2_ridge_last_a100,real,9684,5376,32,32,0.007908567064987437,0.006615958409383893,0.030168150180570376,0.029813069850206375,-0.0768256240721863,0.004464285714285714,0.023809523809523808,0.02629437837442009,121.0,0.5192219596171801,0.029465110855062076
2,lag_+2_ridge_last_a100,real,9750,5372,32,32,0.007596180847031064,0.005275816656649113,0.02430326618234172,0.026036716997623444,-0.07932268738687731,0.00390915860014892,0.022151898734177215,0.026099505240745575,124.0,0.5158264479058348,0.02317109749322473
3,lag_+2_ridge_last_a100,real,9467,5376,32,32,0.009550638027576497,0.004633988835848868,0.03423235680678836,0.027757692150771618,-0.07241345969214685,0.004092261904761905,0.0234375,0.02691426307007497,121.0,0.5235884978991597,0.03445320426494636
1,lag_+4_ridge_last_a100,real,9651,5369,32,32,-0.0004459199171833461,-0.0027133458061143756,0.011720766060088322,0.011737915687263012,-0.0831941079720191,0.002980070776680946,0.017507915813000558,0.023631410660081936,126.0,0.5060493508641021,0.009799232615344775
2,lag_+4_ridge_last_a100,real,9722,5360,32,32,0.00641414171877841,0.004935197765007615,0.010605020868790045,0.011638972908258438,-0.07879093250741476,0.005597014925373134,0.021828358208955224,0.026000508855045627,124.0,0.5088329961167235,0.012383050276365664
3,lag_+4_ridge_last_a100,real,9440,5363,32,32,0.00696228884271477,0.005140860797837377,0.020494591413173346,0.01908683590590954,-0.07120247419186598,0.003729256013425322,0.022189073279880664,0.02494421856256366,123.0,0.5156376098058209,0.020528114265582063
1,lag_+6_ridge_last_a100,real,9617,5361,32,32,0.002524764408462943,0.002474075765348971,0.008203654931730225,0.0027634582947939634,-0.08372782918354837,0.004290244357396008,0.023130013057265437,0.02481153645902588,127.0,0.5045115004979488,0.007369584462758397
