dataset_name,target,status,reasons,real_rank_pct,shifted_rank_pct,time_rank_pct,mean_rank_pct,real_minus_shifted,real_minus_time,real_diag_minus_offdiag,real_row_corr,real_target_corr,residual_status,residual_reasons,residual_rank_pct,residual_shifted_rank_pct,residual_minus_shifted,residual_diag_minus_offdiag,residual_row_corr,n_samples,n_runs,n_subjects,target_dim
sleep,Z_masked100,confounded,rank<0.52|shifted_close,0.5154621612954946,0.5060375581208914,0.5006237974987974,0.49999749478916145,0.009424603174603252,0.01483836379669723,0.031045343062279473,0.03371804013444388,0.012276410108218746,fail,rank<0.52,0.5165669592752926,0.49828894099727433,0.018278018278018282,0.03116678633465304,0.031898924454209936,9273,33,33,100
natview_neurostorm,Z_neurostorm,fail,rank<0.52,0.5198224571019047,0.48935031747546764,0.5135398012006592,0.5,0.030472139626437023,0.0062826559012454375,0.021208156690338823,0.025624098674745074,0.007495877502151416,fail,rank<0.52,0.5188439253988522,0.5036036418164714,0.01524028358238072,0.020057617672037797,0.02359225444477857,5811,22,22,2304
xp2,Z_masked76,pass,,0.5572638821590776,0.5139952983277539,0.5219550505754832,0.5,0.043268583831323704,0.035308831583594436,0.0715066958675996,0.07449936520454122,0.07088297795538286,pass,,0.5492082062580486,0.5143313193984635,0.03487688685958501,0.06412899008295157,0.07451233816366366,5474,17,17,76
affective,Z_masked100,pass,,0.5264305895969499,0.4951140873015873,0.5080041044195457,0.5,0.03131650229536259,0.018426485177404195,0.041389408904662285,0.04381028158755836,0.024339963752784872,pass,,0.5242540071584191,0.5000958022097728,0.02415820494864629,0.03871756229654921,0.03999209106507261,19506,21,21,100
experience,Z_masked100,time_dominated,time_beats_real,0.5599529909735456,0.49258215886334034,0.5913679199622373,0.5,0.06737083211020523,-0.03141492898869169,0.11066337639510848,0.09201935039014981,0.04519017679588918,pass,,0.5419397304927939,0.4990635198069324,0.04287621068586145,0.08125955040124302,0.06790478526539297,7909,24,24,100
speeded,Z_masked100,time_dominated,rank<0.52|diag<0.02|time_beats_real,0.5046433429597622,0.4944097231111217,0.5087336311526589,0.5,0.010233619848640518,-0.004090288192896696,0.003765821176535683,0.014213509598851594,0.009520764951200059,confounded,rank<0.52|diag<0.02|shifted_close,0.5049558906639161,0.4977315079949802,0.00722438266893588,0.004482639069505715,0.014364732489338556,6883,19,19,100
natview,Z_masked100,time_dominated,rank<0.52|diag<0.02|shifted_close|time_beats_real,0.4935802055398541,0.501703599551473,0.5041588542077248,0.5,-0.008123394011618934,-0.010578648667870671,-0.001280798376490623,-0.002227160383954662,-0.0026763772678653672,confounded,rank<0.52|diag<0.02|shifted_close,0.49522150392006753,0.5121679106353701,-0.01694640671530262,-0.0011675582172874916,-0.0020103918171202975,5811,22,22,100
gradcpt,Z_masked100,time_dominated,rank<0.52|diag<0.02|shifted_close|time_beats_real,0.48929382930116366,0.5002205663481837,0.4979460222499799,0.5000000000000001,-0.010926737047020019,-0.00865219294881625,-0.014832946768734173,-0.04799292134999724,-0.025019156592558527,confounded,rank<0.52|diag<0.02|shifted_close,0.48920370050791706,0.5117708432250541,-0.022567142717137,-0.004405213311148998,-0.030874326137735515,3113,28,28,100
