fold,method,target_mode,n_train,n_test,test_subjects,x_dim,y_dim,n_components,latent_corr_mean,latent_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,13062,6444,within_run_random_1,128,32,0,nan,nan,nan,nan,-0.0001431364650610334,0.0,0.0,0.006496519672708023,154.0,0.5,0.0
1,time_ridge,real,13062,6444,within_run_random_1,15,32,0,-0.03482843388337642,-0.03550121560692787,-0.03271077628093556,-0.03515996225178242,-0.0009848694007050796,0.0020173805090006208,0.010242085661080074,0.016308595920961545,166.0,0.46881900248931474,-0.033193321500092354
1,ridge,real,13062,6444,within_run_random_1,128,32,0,0.026101670330717752,0.021480293944478035,0.04791621792241913,0.04662833735346794,0.004942451220450561,0.005896958410924891,0.024674115456238363,0.026559427439841504,141.5,0.5336620370234726,0.05238623077919892
1,pls,real,13062,6444,within_run_random_1,128,32,16,0.02889092236000579,0.02505655400454998,0.04956208994401009,0.04667953774333,0.003002018620187119,0.0038795779019242705,0.020018621973929236,0.02440469183075821,141.0,0.533243207680332,0.051599061037719274
1,cca_shared,real,13062,6444,within_run_random_1,128,32,16,0.04294987765024416,0.04142816923558712,0.04114549484107897,0.04511107876896858,-0.9194168264505607,0.006207324643078833,0.0260707635009311,0.0281246556210367,131.0,0.5529114285112401,0.047172135372433956
1,ridge,shifted_null,13062,6444,within_run_random_1,128,32,0,0.00234272286866144,-0.002106503234244883,0.002322042190898304,0.003429582458920777,-0.00719167387063635,0.002482929857231533,0.015673494723774054,0.019914010987636094,156.0,0.4973506712513609,-0.003819683272679227
1,pls,shifted_null,13062,6444,within_run_random_1,128,32,16,0.0022635046880168375,0.004505227319896221,0.004538684923986645,0.014957027975469828,-0.01263380147820925,0.002638112973308504,0.016294227188081937,0.019944334528905115,152.0,0.5010244252468139,-0.000806735435120721
1,cca_shared,shifted_null,13062,6444,within_run_random_1,128,32,16,0.0032777218275441555,0.002575608785264194,0.0026304743553538065,0.0027255056193098426,-0.990945371251073,0.0029484792054624456,0.015983860955927996,0.020338686556807525,157.0,0.498997618405128,-5.627136640520745e-05
2,train_mean,real,13062,6444,within_run_random_2,128,32,0,nan,nan,nan,nan,-0.0003175157744064183,0.0,0.0,0.006496519672708023,154.0,0.5,0.0
2,time_ridge,real,13062,6444,within_run_random_2,15,32,0,-0.03730731992982328,-0.03845304995775223,-0.032034929873421464,-0.03237712383270264,-0.0015539333408496336,0.0029484792054624456,0.012104283054003724,0.01794930618831983,166.0,0.47085592169527885,-0.035027078935811945
