dataset_name,target,status,reasons,real_rank_pct,shifted_rank_pct,time_rank_pct,mean_rank_pct,real_minus_shifted,real_minus_time,real_diag_minus_offdiag,real_row_corr,real_target_corr,residual_status,residual_reasons,residual_rank_pct,residual_shifted_rank_pct,residual_minus_shifted,residual_diag_minus_offdiag,residual_row_corr,n_samples,n_runs,n_subjects,target_dim
affective_labram,Z,fail,rank<0.52,0.5171225781979459,0.5000559251478369,0.5080041044195457,0.5,0.017066653050109015,0.009118473778400249,0.028982365847281418,0.030185861155514332,0.00987485854542077,fail,rank<0.52,0.5161791452692187,0.49916695845004666,0.017012186819172048,0.027398186207130224,0.02889909852915624,19506,21,21,100
affective_rawtf_lagm4,Z_masked100,pass,,0.5669268401805166,0.4976586815281669,0.5055378053999378,0.5,0.06926815865234975,0.06138903478057889,0.08872617219633538,0.08911071545716953,0.05932591872018141,pass,,0.5657254221132898,0.4951060632586368,0.07061935885465298,0.08691516816796684,0.08684732047790096,19422,21,21,100
affective_patch_lagm4,Z,pass,,0.5607153799019607,0.502500948295985,0.5055378053999378,0.5,0.058214431605975725,0.055177574502022986,0.0830821875422487,0.08400285956702642,0.049845693928849265,pass,,0.5605022564581388,0.498510932150638,0.06199132430750076,0.08267179401246941,0.0828369479165784,19422,21,21,100
xp2_rawtf_lagp2,Z_masked100,pass,,0.5445663475907706,0.49973633342776047,0.5258417236326008,0.5,0.044830014163010135,0.01872462395816976,0.0502650889547075,0.06058318664594528,0.03626249723311048,pass,,0.5328631369879523,0.5048762209321409,0.027986916055811384,0.03605637191881752,0.038975053967397984,5440,17,17,100
xp2_patch_bestlag,Z,pass,,0.5323427378631717,0.5010370943969482,0.5258417236326008,0.5,0.03130564346622344,0.006501014230570812,0.036365881747586946,0.05010119694110884,0.031700435746036724,pass,,0.5277307518337758,0.5025512784053408,0.025179473428435073,0.03153515423347797,0.03769655228249811,5440,17,17,100
experience_patch_bestlag,Z,time_dominated,time_beats_real,0.5320810593511878,0.49614052044646556,0.5903210969368634,0.5,0.03594053890472221,-0.05824003758567564,0.0495631987135301,0.04367438594971559,0.030074822453874123,fail,rank<0.52,0.5178657361922588,0.5075441765311136,0.01032155966114523,0.02746481838476812,0.02379443445538106,7813,24,24,100
experience_rawtf_lagp4,Z_masked100,time_dominated,time_beats_real,0.5226770318302387,0.49333704750983226,0.5903210969368634,0.5,0.029339984320406465,-0.06764406510662468,0.031229443917411958,0.02295552172659669,0.02663460790214837,confounded,rank<0.52|diag<0.02|shifted_close,0.5069378437739823,0.5031315992792212,0.0038062444947610796,0.008260810267902898,0.004113866704047911,7813,24,24,100
natview_labram_neurostorm,Z,time_dominated,rank<0.52|diag<0.02|time_beats_real,0.5083897260131464,0.4916540854449944,0.5135398012006592,0.5,0.016735640568151966,-0.00515007518751287,0.014409499124128531,0.01561864675206757,-0.0001852980464415547,fail,rank<0.52|diag<0.02,0.5100611055585039,0.4983902059284147,0.011670899630089215,0.014521724018519705,0.015669139791280984,5811,22,22,2304
natview_labram_schaefer100,Z,time_dominated,rank<0.52|diag<0.02|shifted_close|time_beats_real,0.5008639277865558,0.5064725619956594,0.5041588542077248,0.5,-0.0056086342091036245,-0.00329492642116902,-0.0028433200240649357,-0.004229724279146819,-0.0029060634202930182,confounded,rank<0.52|diag<0.02|shifted_close,0.5003006304073839,0.50547160196941,-0.005170971562026061,-0.00348808081753451,-0.004880331940427873,5811,22,22,100
