fold,model,n_test,n_train_subjects,test_subjects,roi_corr_mean,roi_corr_median,roi_corr_positive_frac,spatial_corr_mean,spatial_corr_median,r2_uniform,r2_variance_weighted,retrieval_top1,retrieval_top5,retrieval_mrr,chosen_alpha,pca_components,pca_explained_variance,latent_corr_mean
1,train_mean,2077,18,sub-10 sub-17 sub-18 sub-20,-1.3620154328426042e-19,-1.083693003802428e-18,0.45,-0.0010117978190687044,-0.0021923688208861287,0.0,0.0,0.0038517091959557053,0.019258545979778528,0.023633447524952538,,,,
1,eeg_ridge_pca,2077,18,sub-10 sub-17 sub-18 sub-20,0.05786968533840316,0.06034624521741789,1.0,0.00639348022760065,-0.002556467115743099,-0.045904676969089106,-0.04590467696908909,0.004333172845450169,0.021665864227250843,0.025278416049960475,158.48931924611142,16,0.8281015374136756,0.00975830805756691
1,shifted_null_pca,2077,18,sub-10 sub-17 sub-18 sub-20,0.005857975470495154,0.007564113497572116,0.63,-0.0003855202832370694,-0.005423995480198523,-0.06465443457664292,-0.06465443457664292,0.0077034183919114105,0.02455464612421762,0.027552424702045483,158.48931924611142,16,0.8281015374136758,-0.001834223668167032
2,train_mean,2142,17,sub-02 sub-04 sub-09 sub-11 sub-16,4.905986384204461e-19,8.397836244521828e-19,0.55,-0.0012715990771846235,-0.003608911718559445,0.0,0.0,0.003734827264239029,0.018674136321195144,0.02303057817215607,,,,
2,eeg_ridge_pca,2142,17,sub-02 sub-04 sub-09 sub-11 sub-16,0.007733369293623678,0.008947900469784989,0.8,-0.00393738272549149,-0.0026173971776603266,-0.7783048636491919,-0.7783048636491919,0.0018674136321195146,0.01727357609710551,0.021591275836533884,1359.356390878527,16,0.8289329677852725,-0.0020965250504491307
2,shifted_null_pca,2142,17,sub-02 sub-04 sub-09 sub-11 sub-16,-0.0029982369770493516,-0.004398579438138321,0.38,-0.006215561141493651,-0.004463534533485766,-0.4593202903422719,-0.459320290342272,0.0032679738562091504,0.015873015873015872,0.021359193953796343,3981.071705534969,16,0.8289329677852729,-0.008832872764628375
3,train_mean,2188,17,sub-01 sub-03 sub-05 sub-12 sub-22,-5.3539515719990776e-20,-1.1960485705350656e-19,0.48,-0.0009649824766443755,0.0012236535740662645,0.0,0.0,0.003656307129798903,0.018281535648994516,0.022631650292804267,,,,
3,eeg_ridge_pca,2188,17,sub-01 sub-03 sub-05 sub-12 sub-22,0.03625976611772835,0.036854042487927424,0.93,0.001638634879991979,0.00749488199125045,-0.05303314287222856,-0.05303314287222856,0.004113345521023766,0.021480804387568556,0.024466760827484106,158.48931924611142,16,0.8304413470492835,0.011023632276436733
3,shifted_null_pca,2188,17,sub-01 sub-03 sub-05 sub-12 sub-22,-0.024070943474926675,-0.023491793058959383,0.03,-0.00033689081142169503,0.008170569161443042,-0.07121914636637712,-0.0712191463663771,0.004113345521023766,0.02056672760511883,0.023566958636186363,158.48931924611142,16,0.8304413470492832,-0.00219810769905357
4,train_mean,2088,18,sub-06 sub-08 sub-14 sub-21,1.4816519748658172e-19,-1.4179093545659715e-19,0.47,-0.0010660000928967022,-0.00012038650371156967,0.0,0.0,0.0038314176245210726,0.019157088122605363,0.023521101777063545,,,,
4,eeg_ridge_pca,2088,18,sub-06 sub-08 sub-14 sub-21,0.017809396287040983,0.017427598434521307,0.88,0.0003818615382683475,-0.003769957841960698,-0.06270002710886537,-0.06270002710886535,0.0038314176245210726,0.0210727969348659,0.023649754153439066,158.48931924611142,16,0.826818231739487,0.001501430385320582
4,shifted_null_pca,2088,18,sub-06 sub-08 sub-14 sub-21,0.02764065799893897,0.030141742248123337,0.96,0.01118683445236851,0.00808409625519307,-0.03655596239349488,-0.03655596239349488,0.004789272030651341,0.020593869731800767,0.02620261923968808,158.48931924611142,16,0.826818231739487,0.01680416248080597
5,train_mean,2079,18,sub-07 sub-13 sub-15 sub-19,-1.756927376012676e-19,8.613387656894962e-19,0.52,0.00029589668846064486,0.002367679129841031,0.0,0.0,0.003848003848003848,0.01924001924001924,0.02359887865646912,,,,
5,eeg_ridge_pca,2079,18,sub-07 sub-13 sub-15 sub-19,0.019003675767768097,0.01925812200444975,0.85,0.008276707537949271,-0.0002632382552450705,-0.06147667621758364,-0.06147667621758365,0.003367003367003367,0.02405002405002405,0.025427162882816157,158.48931924611142,16,0.8331809134867634,0.007799831614190031
5,shifted_null_pca,2079,18,sub-07 sub-13 sub-15 sub-19,-0.010707117080511008,-0.012259060579622744,0.23,0.0032949668163621245,0.003355497152062813,-0.1179357885760331,-0.11793578857603308,0.005772005772005772,0.021164021164021163,0.025287787280275597,158.48931924611142,16,0.8331809134867634,-0.0019530534950753745
