fold,method,target_mode,n_train,n_test,test_subjects,x_dim,y_dim,n_components,latent_corr_mean,latent_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag
1,train_mean,real,11633,6485,within_run_block_1,64,8,0,nan,nan,nan,nan,-0.0005218173664665038,0.0,0.0,0.006455576321641577,156.5,0.5,0.0
1,time_ridge,real,11633,6485,within_run_block_1,15,8,0,-0.01846807321999222,-0.018444358371198177,-0.0064658611025163485,-0.017625698819756508,-0.0008721461213037074,0.0029298380878951427,0.014803392444101773,0.019882477380269145,154.0,0.4953445152478406,-0.0042952976544814656
1,ridge,real,11633,6485,within_run_block_1,64,8,0,0.00298357498832047,-0.005166614311747253,0.028133614194899542,0.027352681383490562,0.00257529806219281,0.004780262143407864,0.020508866615266,0.023367231796040083,149.0,0.5133379791169146,0.031029392152533048
1,pls,real,11633,6485,within_run_block_1,64,8,4,0.0027922451845370233,-0.0033020207192748785,0.02905657873955701,0.02665708027780056,0.0015263617439869037,0.004626060138781804,0.019583654587509637,0.023084545647873645,149.0,0.5118665401460292,0.029283939319707936
1,cca_shared,real,11633,6485,within_run_block_1,64,8,4,0.007528456044383347,-0.0087494773324579,0.011869159105065823,0.02298983745276928,-0.8884146760567204,0.0040092521202775636,0.016962220508866616,0.021745110799501702,153.0,0.5051154413286392,0.010032088959555305
1,ridge,shifted_null,11633,6485,within_run_block_1,64,8,0,-0.0029051632518530823,-0.0026202118024230003,0.0024240113814460486,-0.0020384558010846376,-0.0056813908419144354,0.003392444101773323,0.017579028527370855,0.020613396387799528,156.0,0.4974930234993926,-0.0008785832681196025
1,pls,shifted_null,11633,6485,within_run_block_1,64,8,4,-0.002364465923164971,-9.244924876838923e-05,0.0016338918329062246,-0.005991173908114433,-0.00801967269850401,0.003392444101773323,0.016808018504240557,0.020403198569948863,155.0,0.497963404455044,-0.0006819971351707003
1,cca_shared,shifted_null,11633,6485,within_run_block_1,64,8,4,-0.0006737438961863518,-0.00038964953273534775,0.0020705768964633937,0.005911497864872217,-0.9111547681610781,0.003238242097147263,0.015420200462606014,0.020237812562284893,155.0,0.4983597255042161,-0.002771422928026978
2,train_mean,real,11552,6486,within_run_block_2,64,8,0,nan,nan,nan,nan,-0.0006049642140175671,0.0,0.0,0.0064545843162476715,156.5,0.5,0.0
2,time_ridge,real,11552,6486,within_run_block_2,15,8,0,-0.022081712144427,-0.01852530613541603,-0.031717978728686674,-0.0411350280046463,-0.0013031684735822502,0.002312673450508788,0.01557200123342584,0.018894387323524785,164.0,0.4787189755594572,-0.034333687658553304
2,ridge,real,11552,6486,within_run_block_2,64,8,0,0.005350323510356247,-0.0028852508403360844,0.020561369677838365,0.013016128446906805,7.796796912151738e-05,0.0038544557508479803,0.01757631822386679,0.021828385588275885,150.0,0.5134111512745411,0.02687801876213201
2,pls,real,11552,6486,within_run_block_2,64,8,4,0.003701877227285877,-0.007227705209515989,0.02233648108710457,0.016495400108397007,-0.0020382741618314437,0.0038544557508479803,0.017267961763798953,0.02214418648818278,150.5,0.5137266993755374,0.028920474700165143
2,cca_shared,real,11552,6486,within_run_block_2,64,8,4,0.009306367137469351,-0.011634940980002284,-0.0031440480110335196,-0.008429049048572779,-0.9554968017310446,0.0038544557508479803,0.017113783533765033,0.021439405410860056,152.0,0.5061190676961868,0.011816654239751706
2,ridge,shifted_null,11552,6486,within_run_block_2,64,8,0,0.0020534514915198088,0.005564958555623889,-0.005088544837690138,-0.003185042063705623,-0.007992045659562574,0.003083564600678384,0.012950971322849213,0.019344066602779115,155.0,0.4951653825293293,-0.01294177121100711
