fold,method,target_mode,n_train,n_test,y_dim,context_steps,target_corr_mean,target_corr_median,row_corr_mean,row_corr_median,r2,retrieval_top1,retrieval_top5,retrieval_mrr,retrieval_median_rank,retrieval_rank_percentile_mean,diag_minus_offdiag,dataset_name,mode,lag
2,shifted_null_ridge,Z,4955,1718,32,16,-0.004465799902391154,0.0017770859994925559,-0.013015777005431701,-0.024940126575529575,-0.25478402707032854,0.015133876600698487,0.08090803259604191,0.06903155853044583,38.0,0.4968945928764437,0.0035516910943460323,experience,tf,-7
2,time_only_ridge,Z,4955,1718,32,16,0.040297020508205605,0.03342785872519016,0.12306890089090045,0.1647346094250679,0.008167115337582298,0.02677532013969732,0.10419091967403958,0.09228795615508663,27.0,0.5928153695791839,0.1351289468067122,experience,tf,-7
2,time_residual_eeg_ridge,Z_time_resid,4955,1718,32,16,0.0421777158300074,0.047392671927809715,0.04619687438407307,0.05054314248263836,-0.17835544960447147,0.01979045401629802,0.09313154831199069,0.07926777744714124,35.0,0.5334057764301435,0.04491864696918011,experience,tf,-7
2,time_residual_shifted_null,Z_time_resid,4955,1718,32,16,0.0017712141070660437,0.000514519662829116,0.010571097220413845,0.01290042232722044,-0.212337355345805,0.01629802095459837,0.07683352735739232,0.07103624055271034,36.0,0.5067564177414029,0.018061547904871272,experience,tf,-7
3,real_eeg_ridge,Z,4804,1794,32,16,0.05942458499339409,0.05302557349205017,0.0479358950216358,0.04855909384787083,-0.19519978827521922,0.022853957636566332,0.09810479375696766,0.08138102148238885,36.0,0.5353468354006583,0.04890961133794103,experience,tf,-7
3,shifted_null_ridge,Z,4804,1794,32,16,0.007521146936255718,0.0054251160472631454,0.006131298505108536,0.018237515352666378,-0.23185985219094007,0.010590858416945374,0.06911928651059086,0.06346794241606905,38.0,0.5098507446712158,0.00955682715893345,experience,tf,-7
3,time_only_ridge,Z,4804,1794,32,16,0.04972747681313194,0.038496918976306915,0.13754803062909268,0.15770066529512405,0.016299234712441657,0.02564102564102564,0.1109253065774805,0.0910830815683289,29.0,0.5950167486942824,0.14078437041353947,experience,tf,-7
3,time_residual_eeg_ridge,Z_time_resid,4804,1794,32,16,0.05289897265629406,0.055411940440535545,0.03525356485777292,0.03797712177038193,-0.1964012566307407,0.016722408026755852,0.09197324414715718,0.07440977186801923,37.0,0.525621389027967,0.030209537011357607,experience,tf,-7
3,time_residual_shifted_null,Z_time_resid,4804,1794,32,16,0.0024435546692984644,-0.00020106526790186763,-0.016807700121692727,-0.02728316094726324,-0.2410058382499518,0.007246376811594203,0.05016722408026756,0.055134055324834993,40.0,0.48856277099800477,-0.025505738873288625,experience,tf,-7
1,real_eeg_ridge,Z,4822,1888,32,16,0.04152710839844076,0.03937331400811672,0.0611180887518165,0.07808814942836761,-0.16325699717528153,0.02065677966101695,0.08633474576271187,0.07827593432905484,34.0,0.5474856521051721,0.07684815729276544,experience,tf,-6
1,shifted_null_ridge,Z,4822,1888,32,16,-0.0003351912837388227,0.0021846280433237553,0.012867858130903187,0.027107641100883484,-0.21158315899348246,0.013241525423728813,0.05985169491525424,0.062235995653403,39.0,0.5060563175726615,-0.00532839509665622,experience,tf,-6
1,time_only_ridge,Z,4822,1888,32,16,0.05365503011853434,0.04716536030173302,0.1429828959589632,0.15744100511074066,0.016633251067136423,0.023834745762711863,0.11864406779661017,0.091267570860482,30.0,0.5994925119104709,0.16072946600626,experience,tf,-6
1,time_residual_eeg_ridge,Z_time_resid,4822,1888,32,16,0.03527101843064884,0.037661511451005936,0.048538999449593286,0.0626562125980854,-0.16303460733199238,0.02065677966101695,0.08103813559322035,0.07551250982371532,36.0,0.5361109269532429,0.05730290847115296,experience,tf,-6
1,time_residual_shifted_null,Z_time_resid,4822,1888,32,16,-0.0055095146235544235,-0.008178791031241417,-0.012885013671251017,-0.02155287377536297,-0.23688744104727566,0.01059322033898305,0.06197033898305085,0.059106173453923334,40.0,0.48903244214776054,-0.01897829944957879,experience,tf,-6
2,real_eeg_ridge,Z,4877,1788,32,16,0.062374039873247966,0.06242472119629383,0.06963133450681687,0.07786830514669418,-0.15562127591083663,0.018456375838926176,0.09172259507829977,0.07832030782797786,33.0,0.5532549334031966,0.07408836946865201,experience,tf,-6
2,shifted_null_ridge,Z,4877,1788,32,16,-0.00788983935763099,0.001175921905087307,-0.019861173610035896,-0.023498931899666786,-0.2403448405458688,0.019574944071588368,0.08109619686800895,0.07096473333932242,41.0,0.49575644877089914,-0.005777609497587021,experience,tf,-6
2,time_only_ridge,Z,4877,1788,32,16,0.04581979222712107,0.03805644437670708,0.12633307311468608,0.15005871653556824,0.01388120661101655,0.025727069351230425,0.1040268456375839,0.08962370230635747,30.0,0.593161988972488,0.14146504720388298,experience,tf,-6
2,time_residual_eeg_ridge,Z_time_resid,4877,1788,32,16,0.054697194165783,0.05589481070637703,0.0534361692023094,0.05667221359908581,-0.16509522853927372,0.0145413870246085,0.0883668903803132,0.07344832885904225,35.0,0.541548336180402,0.05380217550039754,experience,tf,-6
2,time_residual_shifted_null,Z_time_resid,4877,1788,32,16,0.002817590873746667,0.0010840458562597632,0.011375002468499767,0.012243547942489386,-0.19144988749443015,0.01621923937360179,0.06767337807606263,0.0679942512692105,38.0,0.5090405658398751,0.01612462578318552,experience,tf,-6
3,real_eeg_ridge,Z,4826,1824,32,16,0.03738290613182471,0.03524632193148136,0.035864254497235445,0.034330131486058235,-0.24700346587313127,0.01644736842105263,0.07675438596491228,0.07178827702351386,38.0,0.5249364076969786,0.03137231814242387,experience,tf,-6
3,shifted_null_ridge,Z,4826,1824,32,16,0.009701717125608411,0.009619288146495819,0.00417690044019094,0.0061745785642415285,-0.25801789483900484,0.01644736842105263,0.06359649122807018,0.06624440376405702,39.0,0.5079350656063084,0.003235708893088761,experience,tf,-6
3,time_only_ridge,Z,4826,1824,32,16,0.04625161164767633,0.023072069510817528,0.11608692492050945,0.1351696029305458,0.011044746396148608,0.022478070175438597,0.0981359649122807,0.08457186520128991,31.0,0.581127390097397,0.12184641350714291,experience,tf,-6
3,time_residual_eeg_ridge,Z_time_resid,4826,1824,32,16,0.033003345954057295,0.03039869200438261,0.03274881135771386,0.03914349526166916,-0.22743095741332642,0.013157894736842105,0.07346491228070176,0.06824263328073481,37.0,0.5214593947822497,0.02112384688775323,experience,tf,-6
3,time_residual_shifted_null,Z_time_resid,4826,1824,32,16,-0.008013978745566419,-0.009508054237812757,-0.01535249420245284,-0.011238564737141132,-0.37952031524598273,0.00712719298245614,0.0537280701754386,0.05500905583742126,40.0,0.4893993320936777,-0.029774483850716852,experience,tf,-6
1,real_eeg_ridge,Z,4836,1891,32,16,0.03877273701982631,0.024980573914945126,0.05763202674533402,0.06043318659067154,-0.1603765402062547,0.021152829190904283,0.08725542041248018,0.0786620470948364,35.0,0.5420171326702324,0.07397855998056309,experience,tf,-5
1,shifted_null_ridge,Z,4836,1891,32,16,0.0027927634873776697,-0.001721605600323528,0.01640253738140928,0.03602105379104614,-0.20329381202547014,0.009518773135906928,0.061343204653622425,0.06014090256572207,39.0,0.5082395132456318,-0.00023574998405802584,experience,tf,-5
1,time_only_ridge,Z,4836,1891,32,16,0.05321557281422429,0.04705742932856083,0.14424828954688584,0.1600399911403656,0.016781033033200443,0.023268112109994712,0.11792702273929138,0.09120603509577782,30.0,0.6000763183269406,0.16181566013907175,experience,tf,-5
1,time_residual_eeg_ridge,Z_time_resid,4836,1891,32,16,0.03248129827261437,0.02277092356234789,0.044294271542097724,0.036920469254255295,-0.16256558938699373,0.017451084082496033,0.088841882601798,0.07415303414951106,37.0,0.531115764818148,0.0543263725219996,experience,tf,-5
1,time_residual_shifted_null,Z_time_resid,4836,1891,32,16,-0.0016505692183272913,-0.008909089025110006,-0.010570021048305026,-0.01615770161151886,-0.24313175840337187,0.009518773135906928,0.05817028027498678,0.05843560371465372,40.0,0.48995467369998835,-0.01532466056532325,experience,tf,-5
2,real_eeg_ridge,Z,4888,1794,32,16,0.05803235299390508,0.05120977200567722,0.07463523697020687,0.08663942292332649,-0.14665408762786392,0.021181716833890748,0.09420289855072464,0.08317433354735987,33.0,0.5586333297161704,0.0776371444946882,experience,tf,-5
2,shifted_null_ridge,Z,4888,1794,32,16,-0.0026821252758963965,-0.003239560639485717,-0.017646799476160806,-0.017170838080346584,-0.22810051425471745,0.016164994425863992,0.06744704570791528,0.06632464841512849,39.0,0.4945813685253093,-0.00774579006181115,experience,tf,-5
2,time_only_ridge,Z,4888,1794,32,16,0.04590833930342342,0.03738669864833355,0.12695927550454528,0.15354515612125397,0.014081908268682608,0.02508361204013378,0.10312151616499443,0.08988133432606676,30.0,0.5944365500552765,0.1432890757647848,experience,tf,-5
2,time_residual_eeg_ridge,Z_time_resid,4888,1794,32,16,0.05061412880604621,0.04891222156584263,0.062040050507942576,0.06676016747951508,-0.15090396860588773,0.020066889632107024,0.08862876254180602,0.07903551453332905,33.5,0.5478554711297513,0.06073427529953221,experience,tf,-5
2,time_residual_shifted_null,Z_time_resid,4888,1794,32,16,0.004595730628352612,0.001016005757264793,-0.0006694397529741072,0.001034300250466913,-0.20163170572377487,0.016722408026755852,0.07748049052396878,0.06991159846997547,38.0,0.50401374551858,0.009828329878158607,experience,tf,-5
3,real_eeg_ridge,Z,4838,1829,32,16,0.032962367530672054,0.026642960496246815,0.04242078254607589,0.040619559586048126,-0.24017114458154842,0.018042646254784037,0.07818480043739748,0.0740074444804594,36.0,0.5298757683530632,0.03622379517391542,experience,tf,-5
3,shifted_null_ridge,Z,4838,1829,32,16,0.007823438072819044,0.010148515459150076,0.01446658642243015,0.02516304887831211,-0.23904257016692165,0.01530891197375615,0.06943685073810825,0.0669774808350675,39.0,0.5131672307960783,0.011495299494672893,experience,tf,-5
3,time_only_ridge,Z,4838,1829,32,16,0.0465977267431299,0.021767958998680115,0.1158427147315614,0.13368584215641022,0.01123184612133199,0.02241662110442865,0.10005467468562056,0.08469143445451617,30.0,0.5813067947574088,0.1210133156791907,experience,tf,-5
3,time_residual_eeg_ridge,Z_time_resid,4838,1829,32,16,0.02889267655518779,0.027311457321047783,0.04026244499442738,0.027935057878494263,-0.21803530728562537,0.016402405686167305,0.0825587752870421,0.07386690312023109,36.0,0.5275330158652797,0.027423605121201,experience,tf,-5
3,time_residual_shifted_null,Z_time_resid,4838,1829,32,16,-0.0038665022930217674,-0.002664886153070256,-0.007853905904098395,0.0014323045033961535,-0.3398652567305198,0.010934937124111536,0.06178239475123018,0.0603759707283742,40.0,0.49583978915382704,-0.02017003439751207,experience,tf,-5
1,real_eeg_ridge,Z,4850,1894,32,16,0.034626729458977934,0.02827767375856638,0.05688280157978514,0.06343336030840874,-0.15717073087686884,0.022175290390707498,0.08553326293558607,0.07873463917080639,34.0,0.5457767507410822,0.07201375765221447,experience,tf,-4
1,shifted_null_ridge,Z,4850,1894,32,16,-0.0008321869408973726,0.004611698328517377,0.008671712932791726,0.017695187591016293,-0.20773503550016592,0.009503695881731784,0.05385427666314678,0.056715731562421455,40.0,0.5021560135956986,-0.005983866137935429,experience,tf,-4
1,time_only_ridge,Z,4850,1894,32,16,0.053556925704469904,0.04711390659213066,0.14428923591788723,0.16003942489624023,0.01663802504258416,0.023231256599788808,0.11826821541710665,0.09113848293585808,29.0,0.5999729537173558,0.16183626036296084,experience,tf,-4
1,time_residual_eeg_ridge,Z_time_resid,4850,1894,32,16,0.027478550990053918,0.02199659775942564,0.041085891441129584,0.04182782955467701,-0.16254406588692816,0.019535374868004225,0.0850052798310454,0.07534347809232265,36.0,0.5313292483824148,0.049318396217583,experience,tf,-4
1,time_residual_shifted_null,Z_time_resid,4850,1894,32,16,0.005208353426951362,0.006777862319722772,-0.015374842634261423,-0.02394989039748907,-0.24491639259174347,0.011087645195353749,0.054910242872228086,0.05860347659708844,41.0,0.48616966566935976,-0.02112246992361826,experience,tf,-4
2,real_eeg_ridge,Z,4899,1800,32,16,0.052875237284752075,0.04502909258008003,0.07171484212261728,0.08737792074680328,-0.14332043692482288,0.018333333333333333,0.09333333333333334,0.08059886361837362,31.0,0.5567905935167384,0.0743287947303452,experience,tf,-4
2,shifted_null_ridge,Z,4899,1800,32,16,-0.00016493289109575926,-0.0008638875960969017,-0.013146217783182187,-0.02141859568655491,-0.22238282083835936,0.02,0.07611111111111112,0.07049408355139805,40.5,0.4949020785113872,-0.0035267597621371073,experience,tf,-4
2,time_only_ridge,Z,4899,1800,32,16,0.04564002452752902,0.03589628450572491,0.12724232194622043,0.15158049017190933,0.014025935937434286,0.02388888888888889,0.10444444444444445,0.08907875597052037,30.0,0.5945353480353434,0.14311955173571392,experience,tf,-4
2,time_residual_eeg_ridge,Z_time_resid,4899,1800,32,16,0.045398460973729016,0.04482853598892689,0.06131467184469026,0.06613321602344513,-0.14386783753347276,0.016666666666666666,0.08666666666666667,0.07718914723101129,34.0,0.5495652492358651,0.05942595049463456,experience,tf,-4
2,time_residual_shifted_null,Z_time_resid,4899,1800,32,16,0.003572012857603113,0.004593952442519367,-0.008179579800215227,-0.01684985402971506,-0.21602049532075718,0.012777777777777779,0.06777777777777778,0.06264776093983351,39.0,0.497117309967243,0.002754843081262063,experience,tf,-4
3,real_eeg_ridge,Z,4850,1834,32,16,0.03135039266635431,0.02508175279945135,0.05061062145054634,0.04880629666149616,-0.2191764508353946,0.021264994547437296,0.08505997818974918,0.0777632554124261,36.0,0.5355324481344772,0.0458983473465854,experience,tf,-4
3,shifted_null_ridge,Z,4850,1834,32,16,0.0033867020247271284,0.005384253337979317,0.01580258425177859,0.017872526310384274,-0.23535551681552302,0.011995637949836423,0.0752453653217012,0.06510256473799779,38.0,0.5130544685820517,0.010919935252374655,experience,tf,-4
3,time_only_ridge,Z,4850,1834,32,16,0.04729347202919598,0.023110253736376762,0.11625127730295194,0.13478196412324905,0.011527470187311484,0.020719738276990186,0.10087241003271538,0.08359825492542487,30.0,0.581843374279617,0.12137477565622505,experience,tf,-4
3,time_residual_eeg_ridge,Z_time_resid,4850,1834,32,16,0.0265177430883341,0.020296184346079826,0.04691319639053488,0.03719087690114975,-0.1981187488067453,0.015812431842966195,0.09487459105779716,0.07508648544354504,35.0,0.5331748426786668,0.03652432433303871,experience,tf,-4
3,time_residual_shifted_null,Z_time_resid,4850,1834,32,16,-0.0040388022098341025,-0.010851367376744747,-0.013145979484819008,-0.02151261270046234,-0.32470777437064346,0.0054525627044711015,0.04362050163576881,0.05290256799553904,41.0,0.4876791377158251,-0.020786181805779548,experience,tf,-4
1,real_eeg_ridge,Z,4864,1897,32,16,0.034227327965709264,0.03086757380515337,0.052815900697201726,0.05032719671726227,-0.1529907840801168,0.015287295730100159,0.10015814443858724,0.07602191654705437,36.0,0.5409408315128582,0.06972377058947253,experience,tf,-3
1,shifted_null_ridge,Z,4864,1897,32,16,0.0027862307865689218,0.003020015312358737,0.010255326776896983,0.005387343931943178,-0.20644415786959502,0.014232999472851872,0.05904059040590406,0.06185264627118328,40.0,0.5026265579580801,-0.003450306848908268,experience,tf,-3
1,time_only_ridge,Z,4864,1897,32,16,0.05405275560042355,0.045715970918536186,0.1441117755111918,0.15789449214935303,0.016590355098965892,0.023721665788086453,0.11491829204006326,0.09074995780591959,29.0,0.5995426692411147,0.16212283710344147,experience,tf,-3
1,time_residual_eeg_ridge,Z_time_resid,4864,1897,32,16,0.026451236735738348,0.02765341755002737,0.03532003849392329,0.03190511837601662,-0.1615717503691947,0.014232999472851872,0.08803373748023194,0.07168642785421381,37.0,0.5270596396201178,0.04583163572215746,experience,tf,-3
1,time_residual_shifted_null,Z_time_resid,4864,1897,32,16,0.003170996737026144,0.005372913554310799,-0.0009271803492241778,0.007622393313795328,-0.23865799421527045,0.00790722192936215,0.05113336847654191,0.05606860327860807,40.0,0.4985343156356807,-0.007312251150455788,experience,tf,-3
2,real_eeg_ridge,Z,4910,1806,32,16,0.0496126571088098,0.04469526186585426,0.0628327486207038,0.06733344495296478,-0.1558894471284049,0.0221483942414175,0.09357696566998892,0.08169011139056888,33.0,0.551297415413613,0.06705610339409812,experience,tf,-3
2,shifted_null_ridge,Z,4910,1806,32,16,-0.0005382933159125969,0.007265257416293025,-0.007271832842870996,-0.00937930354848504,-0.218520420458153,0.022702104097452935,0.07198228128460686,0.07107846526071443,40.0,0.49746025227038937,-0.006678190985836589,experience,tf,-3
2,time_only_ridge,Z,4910,1806,32,16,0.045600523033499485,0.03900345228612423,0.1268480847308818,0.14953751862049103,0.013877381142430423,0.02602436323366556,0.10409745293466224,0.08971542532115254,30.0,0.5942340016066076,0.14264391953364497,experience,tf,-3
2,time_residual_eeg_ridge,Z_time_resid,4910,1806,32,16,0.042071399690030375,0.040787264704704285,0.05458624702760818,0.047205058857798576,-0.15489973922654654,0.017718715393133997,0.09136212624584718,0.07748572519805684,34.0,0.5459589128342748,0.05336357697492063,experience,tf,-3
2,time_residual_shifted_null,Z_time_resid,4910,1806,32,16,0.0029436328004521783,0.005966078257188201,-0.002698328477455144,-0.005937395617365837,-0.21132994461258048,0.012181616832779624,0.07198228128460686,0.06365314150045237,39.0,0.5002371871001411,0.012520663225658367,experience,tf,-3
3,real_eeg_ridge,Z,4862,1839,32,16,0.030644093830233032,0.029255895875394344,0.048161695274116276,0.03486936166882515,-0.22005422239630734,0.018488308863512777,0.08374116367591082,0.075708064915846,36.0,0.5336562323586259,0.05103744459690451,experience,tf,-3
3,shifted_null_ridge,Z,4862,1839,32,16,0.00248657254542195,-0.0018139672029064968,0.021731721218595613,0.02369575947523117,-0.24141235517973647,0.015225666122892877,0.06579662860250136,0.06649598346211838,38.0,0.515106906173707,0.015016204115246299,experience,tf,-3
3,time_only_ridge,Z,4862,1839,32,16,0.04802417201062781,0.024569358676671982,0.11715545313251614,0.1346665620803833,0.011762074275466716,0.021750951604132682,0.10168569874932028,0.08445564479122017,30.0,0.5825361886521708,0.12284521387717658,experience,tf,-3
3,time_residual_eeg_ridge,Z_time_resid,4862,1839,32,16,0.02502180911233154,0.022893217392265797,0.04057881059269398,0.026948725804686546,-0.2003550168229784,0.01794453507340946,0.0701468189233279,0.07188752753063292,36.0,0.5259309610259242,0.0385075041140907,experience,tf,-3
3,time_residual_shifted_null,Z_time_resid,4862,1839,32,16,0.0008360694628208876,-0.0062691401690244675,0.0015603313439025818,-0.01445278711616993,-0.31210205130546886,0.011963023382272975,0.054377379010331704,0.05965336452728733,40.0,0.4973011872839353,9.836793058054284e-05,experience,tf,-3
1,real_eeg_ridge,Z,4878,1900,32,16,0.029914176742749987,0.028385392390191555,0.05312598604747205,0.05124472640454769,-0.14532028803795072,0.01631578947368421,0.09,0.0758618315468095,35.5,0.5408273692425861,0.06635805651497578,experience,tf,-2
1,shifted_null_ridge,Z,4878,1900,32,16,0.00013715045861317776,-0.00046917033614590764,0.011280846326354597,0.005461919819936156,-0.21609349094848818,0.01,0.06473684210526316,0.060662671448576365,40.0,0.5010675483089847,-0.0036721797688231694,experience,tf,-2
1,time_only_ridge,Z,4878,1900,32,16,0.05457638553343713,0.04512636736035347,0.14354703036945704,0.16203303635120392,0.016662607918103256,0.02368421052631579,0.11421052631578947,0.09076521792426895,29.0,0.5999205432412376,0.16239057978056795,experience,tf,-2
1,time_residual_eeg_ridge,Z_time_resid,4878,1900,32,16,0.021386362428529537,0.02349707018584013,0.03115247917691656,0.03104892000555992,-0.156422336597261,0.01631578947368421,0.08736842105263158,0.07237539734461133,38.0,0.5230109740132407,0.03909262001144671,experience,tf,-2
1,time_residual_shifted_null,Z_time_resid,4878,1900,32,16,0.0012401501826388994,-0.0012521968164946884,-0.0018139312924253508,0.006938612088561058,-0.23783699594107777,0.011052631578947368,0.057368421052631575,0.05929720637876905,40.0,0.49636817236477554,-0.00667733764311951,experience,tf,-2
2,real_eeg_ridge,Z,4921,1812,32,16,0.04275505991245154,0.03304087743163109,0.06150466817096169,0.07494167983531952,-0.16388507553467369,0.02097130242825607,0.08940397350993377,0.07957479369096158,33.0,0.550833552910384,0.06634816316678917,experience,tf,-2
2,shifted_null_ridge,Z,4921,1812,32,16,-0.0010158981390304689,0.0017260652384720743,-0.011699009092312505,-0.006646399386227131,-0.21330564182533984,0.010485651214128035,0.06181015452538632,0.06021142820902505,40.0,0.491336276749976,-0.017798747376092803,experience,tf,-2
2,time_only_ridge,Z,4921,1812,32,16,0.045324220329348464,0.03931246139109135,0.12487545124239485,0.14633948355913162,0.013464609102894043,0.024282560706401765,0.10375275938189846,0.08834966523437913,30.0,0.5930956969881557,0.14045352327196595,experience,tf,-2
2,time_residual_eeg_ridge,Z_time_resid,4921,1812,32,16,0.035252886220405344,0.03340260498225689,0.051820815542825756,0.06305836141109467,-0.1629117200932395,0.02097130242825607,0.08719646799116998,0.07895294286799902,33.5,0.5455278877838081,0.05101534692801568,experience,tf,-2
2,time_residual_shifted_null,Z_time_resid,4921,1812,32,16,0.0007529900321969762,0.005392557824961841,-0.012577808935229386,-0.027498566545546055,-0.2297853015811646,0.011037527593818985,0.0772626931567329,0.06519117861386077,39.0,0.4939500353793264,0.002837072925805891,experience,tf,-2
3,real_eeg_ridge,Z,4874,1844,32,16,0.02512447266417439,0.01901220064610243,0.03667925825120343,0.02626705914735794,-0.22646499562887734,0.016811279826464208,0.08405639913232105,0.07417324230039392,37.0,0.5265167112253977,0.04570192978959028,experience,tf,-2
3,shifted_null_ridge,Z,4874,1844,32,16,0.004240970491991902,0.012929024174809456,0.012711333966398067,0.010599280707538128,-0.2520001951223245,0.01735357917570499,0.06832971800433839,0.06677670160260386,39.0,0.5069471101148426,0.0010230392231660526,experience,tf,-2
3,time_only_ridge,Z,4874,1844,32,16,0.04898461836273782,0.022607986815273762,0.117091316673202,0.13109926879405975,0.011746268285544259,0.023318872017353578,0.10140997830802603,0.0855941411964432,30.0,0.5832692394427501,0.1228632373950842,experience,tf,-2
3,time_residual_eeg_ridge,Z_time_resid,4874,1844,32,16,0.0190139843034558,0.013674235437065363,0.02653045350171869,0.014960132539272308,-0.2112787236507787,0.01843817787418655,0.07863340563991324,0.0723238017075943,37.0,0.5183751269874788,0.031047598393625586,experience,tf,-2
3,time_residual_shifted_null,Z_time_resid,4874,1844,32,16,-0.002501122457033489,-0.007745771436020732,-0.005114093471503286,-0.02136858645826578,-0.32297428404854833,0.008134490238611713,0.052060737527114966,0.05614246849886228,41.0,0.49566869298094457,-0.003313663588294803,experience,tf,-2
1,real_eeg_ridge,Z,4890,1903,32,16,0.0296206850193812,0.019577098079025745,0.05065813189196367,0.05494048818945885,-0.14964335159212672,0.015764582238570676,0.08985811875985286,0.07394132256979975,35.0,0.5395392273196107,0.06137632935312661,experience,tf,-1
1,shifted_null_ridge,Z,4890,1903,32,16,-0.002035290286585223,-0.004673694726079702,-0.0021722383249147274,0.001571992295794189,-0.22607069764642151,0.011035207566999475,0.05937992643194955,0.058707694220443064,41.0,0.49365301582750165,-0.01659172891162992,experience,tf,-1
1,time_only_ridge,Z,4890,1903,32,16,0.05521506294280698,0.046809595078229904,0.14313569988624755,0.15910497307777405,0.01659788268223683,0.02259590120861797,0.11823436678928008,0.09044526711760707,30.0,0.6002062454665301,0.1623495595939435,experience,tf,-1
1,time_residual_eeg_ridge,Z_time_resid,4890,1903,32,16,0.020556630708597368,0.014410245232284069,0.02866054611534802,0.013089051470160484,-0.16207742624689692,0.015239096163951655,0.0767209668943773,0.06799279406425965,38.0,0.5221134414633612,0.033980227071571646,experience,tf,-1
1,time_residual_shifted_null,Z_time_resid,4890,1903,32,16,0.0023835288588998083,-0.0007172912373789586,0.009338984515974803,0.026697777211666107,-0.24034435357809336,0.011035207566999475,0.05307409353652128,0.05933071874909197,39.0,0.5061571244696915,0.0033251435716911623,experience,tf,-1
2,real_eeg_ridge,Z,4930,1818,32,16,0.041082613832259085,0.032196126878261566,0.060057875876742946,0.06424776464700699,-0.16633697526272173,0.022002200220022004,0.09460946094609461,0.08098344111840516,34.0,0.5469686766581493,0.06608949728265341,experience,tf,-1
2,shifted_null_ridge,Z,4930,1818,32,16,0.0005304682217683876,0.004567779949866235,-0.006072076674024342,0.0036808550357818604,-0.20599873534654045,0.010451045104510451,0.0594059405940594,0.06086350266046431,39.0,0.49696589931505747,-0.006616653278311821,experience,tf,-1
2,time_only_ridge,Z,4930,1818,32,16,0.04515523952431977,0.039066337049007416,0.12328246959815661,0.14885863661766052,0.013146534947204858,0.0231023102310231,0.10286028602860287,0.08744427596888392,30.0,0.5922424858715394,0.1385148650435736,experience,tf,-1
2,time_residual_eeg_ridge,Z_time_resid,4930,1818,32,16,0.033362668080371805,0.027925648726522923,0.04682674097766301,0.04522608034312725,-0.16594115367029816,0.022552255225522552,0.09515951595159516,0.07998527958917585,36.0,0.5403360101670526,0.04704682335269574,experience,tf,-1
2,time_residual_shifted_null,Z_time_resid,4930,1818,32,16,0.004106542126464774,0.008166732033714652,-0.013089171403892081,-0.016729099676012993,-0.2448450432658773,0.017051705170517052,0.06875687568756876,0.06829782455503222,39.0,0.4966202811790975,0.0022868516599947493,experience,tf,-1
3,real_eeg_ridge,Z,4885,1848,32,16,0.020507930013991427,0.011289446614682674,0.0356440616732002,0.0316219050437212,-0.235281008325954,0.017316017316017316,0.08495670995670995,0.07282238128865878,36.0,0.5244086856160576,0.04558524652120293,experience,tf,-1
3,shifted_null_ridge,Z,4885,1848,32,16,0.0010527715785428882,0.007017076481133699,-0.0011332971931961053,-0.005867944099009037,-0.24410334613404383,0.017316017316017316,0.06926406926406926,0.06614516144365487,39.0,0.49976307415391286,-0.014910457269968869,experience,tf,-1
3,time_only_ridge,Z,4885,1848,32,16,0.04978744072650443,0.026999483816325665,0.11569428312120153,0.13350015878677368,0.011565973056221868,0.022727272727272728,0.10173160173160173,0.08611529391043367,31.0,0.5832556844977901,0.12166636427734767,experience,tf,-1
3,time_residual_eeg_ridge,Z_time_resid,4885,1848,32,16,0.014007836870945312,0.01130213588476181,0.022310933365407314,0.01114749489352107,-0.22554763080859463,0.015151515151515152,0.08225108225108226,0.07144271887099891,38.0,0.5169369061306953,0.027609369189986993,experience,tf,-1
3,time_residual_shifted_null,Z_time_resid,4885,1848,32,16,-0.0020577875920935185,-0.0038374727591872215,-0.0007033601359285353,0.003940060036256909,-0.31285470320037767,0.01406926406926407,0.060064935064935064,0.062237740409759046,39.0,0.5055357885093299,0.0023524627911978985,experience,tf,-1
1,real_eeg_ridge,Z,4902,1906,32,16,0.029625010363815818,0.026431352831423283,0.04863262010245443,0.06922914460301399,-0.1612970161305467,0.018363064008394544,0.0776495278069255,0.07273543095133296,36.0,0.5412919436759405,0.0606437747840786,experience,tf,0
1,shifted_null_ridge,Z,4902,1906,32,16,-0.0023930518509587273,-0.004808980447705835,-0.006572344993441285,-0.008938204031437635,-0.21899855407207114,0.011542497376705142,0.05666316894018888,0.05727094193414446,41.0,0.4890543970969647,-0.01667660678894618,experience,tf,0
1,time_only_ridge,Z,4902,1906,32,16,0.055932887371454854,0.04784952476620674,0.14201192434376986,0.15471046417951584,0.016367716372786556,0.024134312696747113,0.11280167890870933,0.09075273253077044,30.0,0.600598562201478,0.16188545611287122,experience,tf,0
1,time_residual_eeg_ridge,Z_time_resid,4902,1906,32,16,0.02072785516247677,0.018576916307210922,0.028305836617055186,0.031689561903476715,-0.17438735223169366,0.015739769150052464,0.07607555089192025,0.06893420467446133,37.5,0.5253635531866936,0.03538471919029654,experience,tf,0
1,time_residual_shifted_null,Z_time_resid,4902,1906,32,16,-4.66457822767552e-05,0.0029373617726378143,0.006744134243584888,0.019645169377326965,-0.2332780458311583,0.015739769150052464,0.05771248688352571,0.06142970445565277,40.0,0.5021809777561403,0.0006953855157342733,experience,tf,0
